ID,Year,Award,Producer,Product,State,Region,WID,Name,Type,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd,Latitude,Longitude
140,2021,🏅 Finalist,Art+Science,Little Apples,Oregon,North,98,Art+Science Cider & Wine,Cider,Active,https://www.artandsciencenw.com/,,https://www.instagram.com/art_science_cider_wine/,https://maps.google.com/?cid=4459649670680406192,https://www.yelp.com/biz/art-science-cider-and-wine-sheridan,,https://untappd.com/w/art-and-science/220656,45.090707,-123.447145
141,2021,🏅 Finalist,Champlain Orchards Cidery,Ashmead’s Kernel,Vermont,East,188,Champlain Orchards,Cider,Active,https://www.champlainorchards.com/,https://www.facebook.com/ChamplainOrchards/,https://www.instagram.com/champlainorchards/,https://maps.google.com/?cid=12438523521595198148,https://www.yelp.com/biz/champlain-orchards-shoreham-2,https://www.tripadvisor.com/Attraction_Review-g57398-d9867509,https://untappd.com/w/champlain-orchards/20547,43.856854,-73.353028
142,2021,🏅 Finalist,Eden Specialty Ciders,Eden Cellar Series: Benjamin – Holistic Pet Nat,Vermont,East,255,Eden Ciders,Cider,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108,44.935976,-72.209246
143,2021,🏅 Finalist,Ethic Ciders,Montage,California,West,263,Ethic Ciders,Cider,Active,https://ethicciders.com/,,https://www.instagram.com/ethicciders/,https://maps.google.com/?cid=8690271967777704135,https://www.yelp.com/biz/ethic-ciders-sebastopol,,https://untappd.com/w/ethic-ciders/355517,38.4257764,-122.8569459
144,2021,🏅 Finalist,Gowan’s Heirloom Cider,Spiced Apple,California,West,303,Gowan's Heirloom Ciders,Cider,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818,39.0869042,-123.4751758
145,2021,🏅 Finalist,James Creek Cider House,Summer Gold 2019,North Carolina,South,354,James Creek Cider House,Cider,Active,https://jamescreekciderhouse.com/,https://www.facebook.com/jamescreekciderhouse,https://www.instagram.com/jamescreekciderhouse/,https://maps.google.com/?cid=8654485681895206331,https://www.yelp.com/biz/james-creek-cider-house-cameron,,https://untappd.com/w/james-creek-cider-house/291592,35.336069,-79.245782
146,2021,🏅 Finalist,Slake Cider,Scrumptown,Oregon,North,181,Slake Cider,Cider,Inactive,https://slakecider.com/,https://www.facebook.com/Slake-Cider-789187138130571,https://www.instagram.com/slakecider/,https://maps.google.com/?cid=681098527092478566,https://www.yelp.com/biz/growlers-tap-station-mcminnville-3,https://www.tripadvisor.com/Attraction_Review-g51963-d10593023,https://untappd.com/w/carlton-cyderworks/3970,45.215577,-123.197811
147,2021,🏅 Finalist,Snow Capped Cider,Gold Rush,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
148,2021,🏅 Finalist,Wise Bird Cider Co.,Ashmead’s Kernel,Kentucky,South,697,Wise Bird Cider,Cider,Active,https://www.wisebirdcider.com/,https://www.facebook.com/wisebirdciderco,https://www.instagram.com/wisebirdcider/,https://maps.google.com/?cid=15445502611486474709,https://www.yelp.com/biz/wise-bird-cider-lexington-2,https://www.tripadvisor.com/Attraction_Review-g39588-d17700703,https://untappd.com/WiseBirdCiderCo,38.055559,-84.517713
149,2022,🏆 Winner,Big B’s Hard Cider,Colo-Fornia Single Variety Gravistein Hard Cider,Colorado,Central,126,Big B's Hard Cider,Cider,Active,http://www.bigbs.com/,https://www.facebook.com/visitbigbs,https://www.instagram.com/drinkbigbs,https://maps.google.com/?cid=78577038036310991,https://www.yelp.com/biz/delicious-orchards-hotchkiss,https://www.tripadvisor.com/Restaurant_Review-g33588-d4471856,https://untappd.com/w/big-bs-fabulous-juices/100389,38.860785,-107.626061
150,2022,🏆 Winner,Big B’s Hard Cider,Bourbon Barrel Aged Pommeau,Colorado,Central,126,Big B's Hard Cider,Cider,Active,http://www.bigbs.com/,https://www.facebook.com/visitbigbs,https://www.instagram.com/drinkbigbs,https://maps.google.com/?cid=78577038036310991,https://www.yelp.com/biz/delicious-orchards-hotchkiss,https://www.tripadvisor.com/Restaurant_Review-g33588-d4471856,https://untappd.com/w/big-bs-fabulous-juices/100389,38.860785,-107.626061
151,2022,🏆 Winner,Big B’s Hard Cider,One Night Fruit Stand,Colorado,Central,126,Big B's Hard Cider,Cider,Active,http://www.bigbs.com/,https://www.facebook.com/visitbigbs,https://www.instagram.com/drinkbigbs,https://maps.google.com/?cid=78577038036310991,https://www.yelp.com/biz/delicious-orchards-hotchkiss,https://www.tripadvisor.com/Restaurant_Review-g33588-d4471856,https://untappd.com/w/big-bs-fabulous-juices/100389,38.860785,-107.626061
152,2022,🏆 Winner,Champlain Orchards,Honeycrisp,Vermont,East,188,Champlain Orchards,Cider,Active,https://www.champlainorchards.com/,https://www.facebook.com/ChamplainOrchards/,https://www.instagram.com/champlainorchards/,https://maps.google.com/?cid=12438523521595198148,https://www.yelp.com/biz/champlain-orchards-shoreham-2,https://www.tripadvisor.com/Attraction_Review-g57398-d9867509,https://untappd.com/w/champlain-orchards/20547,43.856854,-73.353028
153,2022,🏆 Winner,Champlain Orchards,Ettersburg,Vermont,East,188,Champlain Orchards,Cider,Active,https://www.champlainorchards.com/,https://www.facebook.com/ChamplainOrchards/,https://www.instagram.com/champlainorchards/,https://maps.google.com/?cid=12438523521595198148,https://www.yelp.com/biz/champlain-orchards-shoreham-2,https://www.tripadvisor.com/Attraction_Review-g57398-d9867509,https://untappd.com/w/champlain-orchards/20547,43.856854,-73.353028
154,2022,🏆 Winner,Coturri Winery,Aeplz Cider,California,West,219,Coturri Winery,Wine,Active,https://coturriwinery.com/,https://www.facebook.com/CoturriWinery,https://www.instagram.com/Coturri_Winery,https://maps.google.com/?cid=5748147493916332418,https://www.yelp.com/biz/coturri-h-and-sons-winery-glen-ellen,,https://untappd.com/w/coturri-and-sons/124649,38.371311,-122.563821
155,2022,🏆 Winner,Eden Specialty Ciders,Windfall Orchard Farmhouse Cider,Vermont,East,255,Eden Ciders,Cider,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108,44.935976,-72.209246
156,2022,🏆 Winner,Eden Specialty Ciders,Northern Spy Barrel-Aged Ice Cider,Vermont,East,255,Eden Ciders,Cider,Active,https://www.edenciders.com/,https://facebook.com/edenspecialtyciders,https://www.instagram.com/edenciders/,https://maps.google.com/?cid=1133141626652589768,https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport,https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348,https://untappd.com/w/eden-specialty-ciders/13108,44.935976,-72.209246
157,2022,🏆 Winner,Farmstead Cider,Red Canyon Nan's,Wyoming,North,909,Farmstead Cider,Cider,Active,https://farmsteadwyo.com/,https://www.facebook.com/farmsteadcider,https://www.instagram.com/farmsteadcider/,https://maps.google.com/?cid=17159845861173496600,,,https://untappd.com/w/farmstead-cider/430386,43.4201872,-110.7769249
158,2022,🏆 Winner,Finnriver Cidery,Perry,Washington,North,276,Finnriver Farm & Cidery,Cider,Active,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008,48.0097371,-122.7694043
159,2022,🏆 Winner,Gypsy Circus Cider Company,Single Origin: Black Twig Bone Dry,Tennessee,South,312,Gypsy Circus,Cider,Active,https://gypsycircuscider.com/,https://www.facebook.com/GypsyCircusCider/,https://www.instagram.com/gypsycircuscider/,https://maps.google.com/?cid=4520512866262691085,https://www.yelp.com/biz/gypsy-circus-taproom-kingsport,https://www.tripadvisor.com/Attraction_Review-g55135-d12818214,https://untappd.com/w/gypsy-circus-cider-company/226304,36.520022,-82.51794
160,2022,🏆 Winner,Liberty Ciderworks,Artisan Series Kingston Black,Washington,North,387,Liberty Ciderworks,Cider,Active,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336,47.655356,-117.418438
161,2022,🏆 Winner,North American Press,Wildcard,California,West,982,North American Press,Wine,Active,https://northamericanpress.wine/,,https://www.instagram.com/north_american_press/,,,,https://untappd.com/w/north-american-press/485699,38.440429,-122.7140548
162,2022,🏆 Winner,Ragged Hill Cider Company,Pommes d'Or,Massachusetts,East,497,Ragged Hill Cider,Cider,Active,https://www.raggedhillcider.com/,https://www.facebook.com/RaggedHillCider/,https://www.instagram.com/raggedhillcider/,https://maps.google.com/?cid=12743756096350248911,https://www.yelp.com/biz/ragged-hill-orchard-west-brookfield,https://www.tripadvisor.com/Attraction_Review-g41900-d13976564,https://untappd.com/w/ragged-hill-cider-company/339946,42.269444,-72.168979
163,2022,🏆 Winner,Snow Capped Cider,Blanc Mollet,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
164,2022,🏆 Winner,Stormalong Cider,Wickson Single Varietal,Massachusetts,East,600,Stormalong Cider,Cider,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598,42.231425,-71.362237
165,2022,🏆 Winner,Troddenvale at Oakley Farm,Special Edition No. 4,Virginia,South,1789,Troddenvale Cider,Cider,Active,https://www.troddenvale.com/,https://www.facebook.com/troddenvalecider/,https://www.instagram.com/troddenvalecider/,https://maps.google.com/?cid=14366923941014908780,https://www.yelp.com/biz/troddenvale-warm-springs,,https://untappd.com/w/troddenvale/461564,38.0419974,-79.7905682
166,2022,🏆 Winner,Wise Bird Cider Co.,Royal Red,Kentucky,South,697,Wise Bird Cider,Cider,Active,https://www.wisebirdcider.com/,https://www.facebook.com/wisebirdciderco,https://www.instagram.com/wisebirdcider/,https://maps.google.com/?cid=15445502611486474709,https://www.yelp.com/biz/wise-bird-cider-lexington-2,https://www.tripadvisor.com/Attraction_Review-g39588-d17700703,https://untappd.com/WiseBirdCiderCo,38.055559,-84.517713
167,2022,🏅 Finalist,Artifact Cider Project,Slow Down,Massachusetts,East,99,Artifact Cider Project,Cider,Active,http://www.artifactcider.com/,https://www.facebook.com/artifactcider/,https://www.instagram.com/artifactcider/,,,,https://untappd.com/w/artifact-cider-project/135898,42.3378061,-72.6732543
168,2022,🏅 Finalist,Bauman’s Cider Co,McIntosh Single Varietal,Oregon,North,118,Bauman's Cider,Cider,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872,45.1079661,-122.8693386
169,2022,🏅 Finalist,Botanist & Barrel,The Farmers Orchard Cider,North Carolina,South,155,Botanist & Barrel,Cider,Active,https://www.botanistandbarrel.com/,,https://www.instagram.com/botanistandbarrel/,https://maps.google.com/?cid=1902463006194094884,https://www.yelp.com/biz/botanist-and-barrel-cedar-grove,https://www.tripadvisor.com/Attraction_Review-g49015-d13544284,https://untappd.com/w/botanist-barrel/356633,36.216856,-79.179325
170,2022,🏅 Finalist,Farmstead Cider,Bitter Local Cider,Wyoming,North,909,Farmstead Cider,Cider,Active,https://farmsteadwyo.com/,https://www.facebook.com/farmsteadcider,https://www.instagram.com/farmsteadcider/,https://maps.google.com/?cid=17159845861173496600,,,https://untappd.com/w/farmstead-cider/430386,43.4201872,-110.7769249
171,2022,🏅 Finalist,Farmstead Cider,Rafter J Cider,Wyoming,North,909,Farmstead Cider,Cider,Active,https://farmsteadwyo.com/,https://www.facebook.com/farmsteadcider,https://www.instagram.com/farmsteadcider/,https://maps.google.com/?cid=17159845861173496600,,,https://untappd.com/w/farmstead-cider/430386,43.4201872,-110.7769249
172,2022,🏅 Finalist,Finnriver Cidery,Black Oak,Washington,North,276,Finnriver Farm & Cidery,Cider,Active,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008,48.0097371,-122.7694043
173,2022,🏅 Finalist,Finnriver Cidery,Fire Barrel,Washington,North,276,Finnriver Farm & Cidery,Cider,Active,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008,48.0097371,-122.7694043
174,2022,🏅 Finalist,Ragged Hill Cider Company,Ice Cider,Massachusetts,East,497,Ragged Hill Cider,Cider,Active,https://www.raggedhillcider.com/,https://www.facebook.com/RaggedHillCider/,https://www.instagram.com/raggedhillcider/,https://maps.google.com/?cid=12743756096350248911,https://www.yelp.com/biz/ragged-hill-orchard-west-brookfield,https://www.tripadvisor.com/Attraction_Review-g41900-d13976564,https://untappd.com/w/ragged-hill-cider-company/339946,42.269444,-72.168979
175,2022,🏅 Finalist,Raging Cider & Mead Co,Season Recap Pét-Nat,California,West,498,Raging Cider & Mead,Cider,Active,http://www.ragingcidermead.com/,https://www.facebook.com/ragingcider/,https://www.instagram.com/raging_cider/,https://maps.google.com/?cid=4063834740320553778,https://www.yelp.com/biz/raging-cider-and-mead-co-san-marcos,,https://untappd.com/w/raging-cider-mead/368755,33.144079,-117.18753
176,2022,🏅 Finalist,Stormalong Cider,Little Trees Blend,Massachusetts,East,600,Stormalong Cider,Cider,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598,42.231425,-71.362237
177,2022,🏅 Finalist,Troddenvale at Oakley Farm,2019 Kieffer Country Wine,Virginia,South,1789,Troddenvale Cider,Cider,Active,https://www.troddenvale.com/,https://www.facebook.com/troddenvalecider/,https://www.instagram.com/troddenvalecider/,https://maps.google.com/?cid=14366923941014908780,https://www.yelp.com/biz/troddenvale-warm-springs,,https://untappd.com/w/troddenvale/461564,38.0419974,-79.7905682
178,2022,🏅 Finalist,Troddenvale at Oakley Farm,Grower Series: Victor Gaines 2019,Virginia,South,1789,Troddenvale Cider,Cider,Active,https://www.troddenvale.com/,https://www.facebook.com/troddenvalecider/,https://www.instagram.com/troddenvalecider/,https://maps.google.com/?cid=14366923941014908780,https://www.yelp.com/biz/troddenvale-warm-springs,,https://untappd.com/w/troddenvale/461564,38.0419974,-79.7905682
179,2023,🏆 Winner,Bauman’s Cider Co,Orchard Select,Oregon,North,118,Bauman's Cider,Cider,Active,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872,45.1079661,-122.8693386
180,2023,🏆 Winner,Castle Hill Cider,Dry Hopped,Virginia,South,185,Castle Hill Cider,Cider,Active,http://www.castlehillcider.com/,https://www.facebook.com/CastleHillCider,https://www.instagram.com/castlehillcider/,https://maps.google.com/?cid=4112176064200176389,https://www.yelp.com/biz/castle-hill-cider-keswick,https://www.tripadvisor.com/Attraction_Review-g57873-d2359755,https://untappd.com/w/castle-hill-cider/18303,38.0888889,-78.2908333
181,2023,🏆 Winner,Castle Hill Cider,Sunday Muse,Virginia,South,185,Castle Hill Cider,Cider,Active,http://www.castlehillcider.com/,https://www.facebook.com/CastleHillCider,https://www.instagram.com/castlehillcider/,https://maps.google.com/?cid=4112176064200176389,https://www.yelp.com/biz/castle-hill-cider-keswick,https://www.tripadvisor.com/Attraction_Review-g57873-d2359755,https://untappd.com/w/castle-hill-cider/18303,38.0888889,-78.2908333
182,2023,🏆 Winner,Champlain Orchards,Kingston Dry,Vermont,East,188,Champlain Orchards,Cider,Active,https://www.champlainorchards.com/,https://www.facebook.com/ChamplainOrchards/,https://www.instagram.com/champlainorchards/,https://maps.google.com/?cid=12438523521595198148,https://www.yelp.com/biz/champlain-orchards-shoreham-2,https://www.tripadvisor.com/Attraction_Review-g57398-d9867509,https://untappd.com/w/champlain-orchards/20547,43.856854,-73.353028
183,2023,🏆 Winner,Ethic Ciders,Pommeau,California,West,263,Ethic Ciders,Cider,Active,https://ethicciders.com/,,https://www.instagram.com/ethicciders/,https://maps.google.com/?cid=8690271967777704135,https://www.yelp.com/biz/ethic-ciders-sebastopol,,https://untappd.com/w/ethic-ciders/355517,38.4257764,-122.8569459
184,2023,🏆 Winner,Fable Farm Fermentory,Fluxion,Vermont,East,267,Fable Farm Fermentory,Cider,Active,http://fablefarmfermentory.com/,,https://www.instagram.com/fablefarm,https://maps.google.com/?cid=14696832772230359937,,,https://untappd.com/w/fable-farm-and-fermentory/169332,43.74077,-72.590858
185,2023,🏆 Winner,Gowan’s Heirloom Cider,Gowan's Estate Classic Dry Cider,California,West,303,Gowan's Heirloom Ciders,Cider,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818,39.0869042,-123.4751758
186,2023,🏆 Winner,Gowan’s Heirloom Cider,Gowan's Estate Gravenstein Cider,California,West,303,Gowan's Heirloom Ciders,Cider,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818,39.0869042,-123.4751758
187,2023,🏆 Winner,Gowan’s Heirloom Cider,Gowan's Estate Spiced Apple Cider,California,West,303,Gowan's Heirloom Ciders,Cider,Active,http://www.gowansheirloomcider.com/,https://www.facebook.com/gowanscider/,https://www.instagram.com/gowanscider/,https://maps.google.com/?cid=14585432541984297394,https://www.yelp.com/biz/gowan-s-cider-philo,https://www.tripadvisor.com/Attraction_Review-g32878-d23631277,https://untappd.com/w/gowans-hard-cider/200818,39.0869042,-123.4751758
188,2023,🏆 Winner,Lassen Traditional Cider,Wombat Flats,California,West,380,Lassen Traditional Cider,Cider,Active,https://www.lassencider.com/,https://www.facebook.com/lassencider/,https://www.instagram.com/lassencider/,https://maps.google.com/?cid=10315637006146688710,,,https://untappd.com/w/lassen-traditional-cidery/297567,39.714697,-121.820272
189,2023,🏆 Winner,Lassen Traditional Cider,Greenwood Gold,California,West,380,Lassen Traditional Cider,Cider,Active,https://www.lassencider.com/,https://www.facebook.com/lassencider/,https://www.instagram.com/lassencider/,https://maps.google.com/?cid=10315637006146688710,,,https://untappd.com/w/lassen-traditional-cidery/297567,39.714697,-121.820272
190,2023,🏆 Winner,Liberty Ciderworks,Heirloom Series McIntosh,Washington,North,387,Liberty Ciderworks,Cider,Active,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336,47.655356,-117.418438
191,2023,🏆 Winner,Liberty Ciderworks,55 Chain,Washington,North,387,Liberty Ciderworks,Cider,Active,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336,47.655356,-117.418438
192,2023,🏆 Winner,Madrone Cider,2021 Island Perry,Washington,North,919,Madrone Cellars & Cider,Wine,Active,https://madronecellars.com/,https://www.facebook.com/madronecellars,https://www.instagram.com/madronecellars_cider/,https://maps.google.com/?cid=4819408985436567114,https://www.yelp.com/biz/madrone-cellars-and-cider-friday-harbor,https://www.tripadvisor.com/Attraction_Review-g60957-d21166624,https://untappd.com/MadroneCider,48.5351226,-123.0164504
193,2023,🏆 Winner,Snow Capped Cider,Ashmeads Kernel,Colorado,Central,569,Snow Capped Cider,Cider,Active,http://www.snowcappedcider.com/,https://www.facebook.com/snowcappedcider/,https://www.instagram.com/snowcappedcider/,https://maps.google.com/?cid=373602255640136887,,,https://untappd.com/w/snow-capped-cider/130549,38.898619,-107.924961
194,2023,🏆 Winner,Stem Ciders,"Carrot, Ginger, Turmeric",Colorado,Central,592,Stem Ciders,Cider,Active,http://stemciders.com/,https://www.facebook.com/stemciders/,https://www.instagram.com/stemciders/,https://maps.google.com/?cid=14948853403840338868,https://www.yelp.com/biz/stem-ciders-denver,https://www.tripadvisor.com/Restaurant_Review-g33388-d26714132,https://untappd.com/w/stem-ciders/102829,39.761635,-104.983791
195,2023,🏆 Winner,Stormalong Cider,Boston Heirloom,Massachusetts,East,600,Stormalong Cider,Cider,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598,42.231425,-71.362237
196,2023,🏆 Winner,Stormalong Cider,Franklin Cider,Massachusetts,East,600,Stormalong Cider,Cider,Active,https://www.stormalong.com/,https://www.facebook.com/stormalongcider/,https://www.instagram.com/stormalongcider/,https://maps.google.com/?cid=9791117786097773397,,,https://untappd.com/w/stormalong-cider/182598,42.231425,-71.362237
197,2023,🏆 Winner,The Cider Farm,Classic Dry,Wisconsin,Central,622,The Cider Farm,Cider,Active,http://www.theciderfarm.com/,https://www.facebook.com/theciderfarm,https://www.instagram.com/the_cider_farm,https://maps.google.com/?cid=4628939322097981132,https://www.yelp.com/biz/the-cider-farm-madison,https://www.tripadvisor.com/Restaurant_Review-g60859-d23649069,https://untappd.com/w/the-cider-farm/235550,42.859997,-90.179847
198,2023,🏆 Winner,The Cider Farm,Oak-Aged,Wisconsin,Central,622,The Cider Farm,Cider,Active,http://www.theciderfarm.com/,https://www.facebook.com/theciderfarm,https://www.instagram.com/the_cider_farm,https://maps.google.com/?cid=4628939322097981132,https://www.yelp.com/biz/the-cider-farm-madison,https://www.tripadvisor.com/Restaurant_Review-g60859-d23649069,https://untappd.com/w/the-cider-farm/235550,42.859997,-90.179847
199,2023,🏆 Winner,Wise Bird Cider Co.,Pomme Pomme,Kentucky,South,697,Wise Bird Cider,Cider,Active,https://www.wisebirdcider.com/,https://www.facebook.com/wisebirdciderco,https://www.instagram.com/wisebirdcider/,https://maps.google.com/?cid=15445502611486474709,https://www.yelp.com/biz/wise-bird-cider-lexington-2,https://www.tripadvisor.com/Attraction_Review-g39588-d17700703,https://untappd.com/WiseBirdCiderCo,38.055559,-84.517713
200,2023,🏅 Finalist,Artifact Cider Project,Long Way Back,Massachusetts,East,99,Artifact Cider Project,Cider,Active,http://www.artifactcider.com/,https://www.facebook.com/artifactcider/,https://www.instagram.com/artifactcider/,,,,https://untappd.com/w/artifact-cider-project/135898,42.3378061,-72.6732543
201,2023,🏅 Finalist,Artifact Cider Project,Upta Camp,Massachusetts,East,99,Artifact Cider Project,Cider,Active,http://www.artifactcider.com/,https://www.facebook.com/artifactcider/,https://www.instagram.com/artifactcider/,,,,https://untappd.com/w/artifact-cider-project/135898,42.3378061,-72.6732543
202,2023,🏅 Finalist,Berkshire Cider Project,Community Cider Project #2,Massachusetts,East,1962,Berkshire Cider Project,Cider,Active,https://www.berkshire-cider.com/,https://www.facebook.com/BerkshireCiderProject/,https://www.instagram.com/berkshire_cider/,https://maps.google.com/?cid=39143702970968971,https://www.yelp.com/biz/berkshire-cider-project-north-adams,https://www.tripadvisor.com/Attraction_Review-g41715-d23520152,https://untappd.com/berkshire_cider,42.6980607,-73.1521496
203,2023,🏅 Finalist,Botanist & Barrel,Not What We May Be Pet Nat Cider,North Carolina,South,155,Botanist & Barrel,Cider,Active,https://www.botanistandbarrel.com/,,https://www.instagram.com/botanistandbarrel/,https://maps.google.com/?cid=1902463006194094884,https://www.yelp.com/biz/botanist-and-barrel-cedar-grove,https://www.tripadvisor.com/Attraction_Review-g49015-d13544284,https://untappd.com/w/botanist-barrel/356633,36.216856,-79.179325
204,2023,🏅 Finalist,Castle Hill Cider,Silver Bough,Virginia,South,185,Castle Hill Cider,Cider,Active,http://www.castlehillcider.com/,https://www.facebook.com/CastleHillCider,https://www.instagram.com/castlehillcider/,https://maps.google.com/?cid=4112176064200176389,https://www.yelp.com/biz/castle-hill-cider-keswick,https://www.tripadvisor.com/Attraction_Review-g57873-d2359755,https://untappd.com/w/castle-hill-cider/18303,38.0888889,-78.2908333
205,2023,🏅 Finalist,Champlain Orchards,Larrabee,Vermont,East,188,Champlain Orchards,Cider,Active,https://www.champlainorchards.com/,https://www.facebook.com/ChamplainOrchards/,https://www.instagram.com/champlainorchards/,https://maps.google.com/?cid=12438523521595198148,https://www.yelp.com/biz/champlain-orchards-shoreham-2,https://www.tripadvisor.com/Attraction_Review-g57398-d9867509,https://untappd.com/w/champlain-orchards/20547,43.856854,-73.353028
206,2023,🏅 Finalist,Champlain Orchards,Citra Cider,Vermont,East,188,Champlain Orchards,Cider,Active,https://www.champlainorchards.com/,https://www.facebook.com/ChamplainOrchards/,https://www.instagram.com/champlainorchards/,https://maps.google.com/?cid=12438523521595198148,https://www.yelp.com/biz/champlain-orchards-shoreham-2,https://www.tripadvisor.com/Attraction_Review-g57398-d9867509,https://untappd.com/w/champlain-orchards/20547,43.856854,-73.353028
207,2023,🏅 Finalist,Fable Farm Fermentory,Emanation,Vermont,East,267,Fable Farm Fermentory,Cider,Active,http://fablefarmfermentory.com/,,https://www.instagram.com/fablefarm,https://maps.google.com/?cid=14696832772230359937,,,https://untappd.com/w/fable-farm-and-fermentory/169332,43.74077,-72.590858
