Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2018,New World Style Cider,Angry Orchard,Crisp Apple,🥉 Bronze,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>"
2018,New World Style Cider,Angry Orchard,Newtown Pippin (2016),🥉 Bronze,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>"
2018,New World Style Cider,Aston Manor Cider,Crumpton Oaks Farmhouse Dry,🥉 Bronze,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2018,New World Style Cider,Aston Manor Cider,Friels First Press Vintage,🥉 Bronze,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2018,New World Style Cider,Bi-Marct,Adam Selection Apple Cider,🥉 Bronze,Active,Croatia,,"<a href=""https://www.facebook.com/bimarct.croatia/"">Facebook</a>",,,,
2018,New World Style Cider,Biddenden Vineyards,Sparkling Kentish Cider Biddies 5,🥉 Bronze,Active,England,"<a href=""https://biddendenvineyards.com/"">Website</a>","<a href=""https://www.facebook.com/BiddendenVineyard"">Facebook</a>","<a href=""https://www.instagram.com/biddendenvineyard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13309985689707675393"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g503896-d2103288"">TripAdvisor</a>"
2018,New World Style Cider,Biddenden Vineyards,Sparkling Kentish Cider Red Love,🥉 Bronze,Active,England,"<a href=""https://biddendenvineyards.com/"">Website</a>","<a href=""https://www.facebook.com/BiddendenVineyard"">Facebook</a>","<a href=""https://www.instagram.com/biddendenvineyard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13309985689707675393"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g503896-d2103288"">TripAdvisor</a>"
2018,New World Style Cider,Bulwark Cider,Bulwark Cider Original,🥉 Bronze,Active,Canada,"<a href=""https://bulwarkcider.com/"">Website</a>","<a href=""https://www.facebook.com/bulwarkcider/"">Facebook</a>","<a href=""https://www.instagram.com/bulwarkcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9582388698593505547"">Google</a>","<a href=""https://www.yelp.com/biz/muwin-estate-wines-halifax"">Yelp</a>",
2018,New World Style Cider,Cider Brothers,Pacific Coast Bone Dry Apple Cider,🥉 Bronze,Inactive,United States,,,,,,
2018,New World Style Cider,Cider Brothers,Pacific Coast Raw Apple Hard Cider,🥉 Bronze,Inactive,United States,,,,,,
2018,New World Style Cider,Crate Brewery,Crate Cider,🥉 Bronze,Active,England,"<a href=""https://www.cratebrewery.com/"">Website</a>","<a href=""https://www.facebook.com/cratebrewery"">Facebook</a>","<a href=""https://www.instagram.com/cratebrewery"">Instagram</a>","<a href=""https://maps.google.com/?cid=17369823570835617662"">Google</a>","<a href=""https://www.yelp.com/biz/crate-brewery-london"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g186338-d3949003"">TripAdvisor</a>"
2018,New World Style Cider,Maeloc,Maeloc Sparkling Organic Cider,🥉 Bronze,Active,Spain,"<a href=""https://maelocway.com/"">Website</a>","<a href=""https://www.facebook.com/maelocway/"">Facebook</a>","<a href=""https://www.instagram.com/maelocway/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11814015461660737074"">Google</a>",,
2018,New World Style Cider,Hawkes,Soul Trader,🥉 Bronze,Active,England,"<a href=""https://wearehawkes.com/"">Website</a>","<a href=""https://www.facebook.com/wearehawkes/"">Facebook</a>","<a href=""https://www.instagram.com/hawkescidertap/"">Instagram</a>",,,
2018,New World Style Cider,Hawkes,Urban Orchard Apple Cider,🥉 Bronze,Active,England,"<a href=""https://wearehawkes.com/"">Website</a>","<a href=""https://www.facebook.com/wearehawkes/"">Facebook</a>","<a href=""https://www.instagram.com/hawkescidertap/"">Instagram</a>",,,
2018,New World Style Cider,A-Factory Aomori Cidre,Aomori Cidre Sparkling Aomoriã-Nanae,🥉 Bronze,Active,Japan,"<a href=""https://afactory-abc.com/cidre/"">Website</a>",,"<a href=""https://www.instagram.com/af_yoshinocho.cidrefactory/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2400746234436166085"">Google</a>",,
2018,New World Style Cider,A-Factory Aomori Cidre,Aomori Cidre Sparkling Dry,🥉 Bronze,Active,Japan,"<a href=""https://afactory-abc.com/cidre/"">Website</a>",,"<a href=""https://www.instagram.com/af_yoshinocho.cidrefactory/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2400746234436166085"">Google</a>",,
2018,New World Style Cider,A-Factory Aomori Cidre,Aomori Cidre Sparkling Sweet,🥉 Bronze,Active,Japan,"<a href=""https://afactory-abc.com/cidre/"">Website</a>",,"<a href=""https://www.instagram.com/af_yoshinocho.cidrefactory/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2400746234436166085"">Google</a>",,
2018,New World Style Cider,Sxollie,Sxollie Natural Golden Delicious Cider,🥉 Bronze,Active,England,"<a href=""https://sxollie.com/"">Website</a>","<a href=""https://www.facebook.com/sxollie/"">Facebook</a>","<a href=""https://www.instagram.com/sxolliexider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10777151726289454626"">Google</a>",,
2018,New World Style Cider,Kiezbaum,Kiezbaum Cider (Apple),🥉 Bronze,Active,Germany,"<a href=""https://www.kiezbaum.de/"">Website</a>","<a href=""https://www.facebook.com/kiezbaum"">Facebook</a>","<a href=""https://www.instagram.com/kiezbaum"">Instagram</a>",,,
2018,New World Style Cider,Oldfields Cider,Oldfields Medium Dry Worcestershire Cider,🥉 Bronze,Active,England,"<a href=""https://www.oldfieldscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/oldfieldscidershop"">Facebook</a>","<a href=""https://www.instagram.com/oldfieldscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12366118442495260876"">Google</a>",,
2018,New World Style Cider,Ramborn Cider Co.,Ramborn Farmhouse - Dry Cider,🥉 Bronze,Active,Luxembourg,"<a href=""https://www.ramborn.com/"">Website</a>","<a href=""https://www.facebook.com/RambornUS/"">Facebook</a>","<a href=""https://www.instagram.com/rambornciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16691194016355154342"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g206525-d12591209"">TripAdvisor</a>"
2018,New World Style Cider,Sidewood Estate,Sidewood Estate Apple Cider,🥉 Bronze,Active,Australia,"<a href=""https://sidewood.com.au/"">Website</a>","<a href=""https://www.facebook.com/SidewoodEstate/"">Facebook</a>","<a href=""https://www.instagram.com/sidewoodestate/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16006910239256404559"">Google</a>",,"<a href=""https://www.tripadvisor.com.au/Attraction_Review-g499710-d19238424"">TripAdvisor</a>"
2018,New World Style Cider,Savanna,Savanna Dry,🥉 Bronze,Active,South Africa,"<a href=""https://www.savanna.co.za/"">Website</a>","<a href=""https://www.facebook.com/SavannaCider/"">Facebook</a>","<a href=""https://www.instagram.com/savannacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=947674074671053030"">Google</a>",,
2018,New World Style Cider,Wignac,Le Lievre de Wignac,🥉 Bronze,Active,France,"<a href=""https://www.wignac.com/"">Website</a>","<a href=""https://www.facebook.com/cidrewignac/"">Facebook</a>","<a href=""https://www.instagram.com/wignac.cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=471404489608206328"">Google</a>",,
2018,Pear Cider,Cold Hand Winery,Pyrus Danica 2015,🥈 Silver,Active,Denmark,"<a href=""https://www.coldhandwinery.dk/"">Website</a>","<a href=""https://www.facebook.com/Cold-Hand-Winery-280396455326889/"">Facebook</a>","<a href=""https://www.instagram.com/cold_hand_winery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8847115036999398343"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g227594-d11638093"">TripAdvisor</a>"
2018,Pear Cider,Fils de Pomme,L'épatant- Organic Pear Cider,🥈 Silver,Active,France,"<a href=""https://fils-de-pomme.com/"">Website</a>","<a href=""https://www.facebook.com/filsdepomme"">Facebook</a>","<a href=""https://www.instagram.com/filsdepomme/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8093403779791398976"">Google</a>",,
2018,Pear Cider,Marks & Spencer,M&S Vintage Pear Cider,🥉 Bronze,Active,England,"<a href=""https://www.marksandspencer.com/"">Website</a>","<a href=""https://www.facebook.com/MarksandSpencer/"">Facebook</a>","<a href=""https://www.instagram.com/marksandspencer/"">Instagram</a>",,,
2018,Pear Cider,Sidewood Estate,Sidewood Estate Pear Cider,🥉 Bronze,Active,Australia,"<a href=""https://sidewood.com.au/"">Website</a>","<a href=""https://www.facebook.com/SidewoodEstate/"">Facebook</a>","<a href=""https://www.instagram.com/sidewoodestate/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16006910239256404559"">Google</a>",,"<a href=""https://www.tripadvisor.com.au/Attraction_Review-g499710-d19238424"">TripAdvisor</a>"
2018,Perry,Ramborn Cider Co.,Ramborn Perry,🥈 Silver,Active,Luxembourg,"<a href=""https://www.ramborn.com/"">Website</a>","<a href=""https://www.facebook.com/RambornUS/"">Facebook</a>","<a href=""https://www.instagram.com/rambornciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16691194016355154342"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g206525-d12591209"">TripAdvisor</a>"
2018,Perry,Angry Orchard,Perry,🥉 Bronze,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>"
2018,Perry,Appie,Le Poiré,🥉 Bronze,Active,France,,"<a href=""https://www.facebook.com/appiecidre/"">Facebook</a>","<a href=""https://www.instagram.com/appie.cidre/"">Instagram</a>",,,
2018,Perry,Westons Cider,Waitrose Westons English Vintage Perry Cider,🥉 Bronze,Active,England,"<a href=""https://www.westons-cider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/WestonsCiderMill"">Facebook</a>","<a href=""https://www.instagram.com/westonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11779156514256391794"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186303-d218508"">TripAdvisor</a>"
2018,Spanish Cider,Angry Orchard,Edu,🥈 Silver,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>"
2018,Spanish Cider,Izeta,Izeta Ciders,🥉 Bronze,Active,Spain,"<a href=""https://www.izeta.es/"">Website</a>","<a href=""https://www.facebook.com/IzetaSagardotegia"">Facebook</a>","<a href=""https://www.instagram.com/izetasagardotegia/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5193661031886461877"">Google</a>","<a href=""https://www.yelp.com/map/izeta-sidreria-aia"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g897148-d4022936"">TripAdvisor</a>"
2018,Speciality Cider,Angry Orchard,The Muse,🏆 Trophy,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>"
2018,Speciality Cider,Taunton Cider Company,Taunton Original 2016 Vintage Cider,🥇 Gold,Inactive,England,,,,,,
2018,Speciality Cider,Angry Orchard,Iceman,🥈 Silver,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>"
2018,Speciality Cider,Groupe Geloso,Cidre Verglas,🥈 Silver,Active,Canada,"<a href=""https://groupegeloso.com/"">Website</a>","<a href=""https://www.facebook.com/groupegeloso/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=14532853692172548925"">Google</a>",,
2018,Speciality Cider,Dunkertons Cider and Perry,Organic Vintage Cider,🥈 Silver,Active,England,"<a href=""https://www.dunkertonscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/dunkertonsorganiccider/"">Facebook</a>","<a href=""https://www.instagram.com/dunkertonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719921113153419800"">Google</a>",,
2018,Speciality Cider,Bulmers,Bulmers Orchard Pioneers Kier's Cloudy Apple Cider,🥈 Silver,Active,England,"<a href=""https://www.bulmers.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Bulmers/"">Facebook</a>","<a href=""https://www.instagram.com/bulmers_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13460408443952843212"">Google</a>",,
2018,Speciality Cider,Les Celliers Associés,Cidre de Bretagne Bio,🥈 Silver,Active,France,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>","<a href=""https://www.instagram.com/lca_coop_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,
2018,Speciality Cider,Les Celliers Associés,L'Authentique French Cider Brut,🥈 Silver,Active,France,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>","<a href=""https://www.instagram.com/lca_coop_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,
2018,Speciality Cider,Marks & Spencer,Kentish Pip Discovery Cider,🥈 Silver,Active,England,"<a href=""https://www.marksandspencer.com/"">Website</a>","<a href=""https://www.facebook.com/MarksandSpencer/"">Facebook</a>","<a href=""https://www.instagram.com/marksandspencer/"">Instagram</a>",,,
2018,Speciality Cider,Thatchers Cider,Thatchers Cider Barn Dabinett,🥈 Silver,Active,England,"<a href=""https://www.thatcherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/ThatchersCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/thatcherscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15191093037076298219"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g4412909-d11019728"">TripAdvisor</a>"
2018,Speciality Cider,Thatchers Cider,Thatchers Cider Barn Redstreak,🥈 Silver,Active,England,"<a href=""https://www.thatcherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/ThatchersCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/thatcherscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15191093037076298219"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g4412909-d11019728"">TripAdvisor</a>"
2018,Speciality Cider,Aspall,1728 Fine Sparkling Cyder,🥉 Bronze,Active,England,"<a href=""https://www.aspall.co.uk/"">Website</a>","<a href=""https://www.facebook.com/AspallUK/"">Facebook</a>","<a href=""https://www.instagram.com/aspalluk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281573289882642327"">Google</a>",,
2018,Speciality Cider,Aspall,Imperial Vintage Cyder,🥉 Bronze,Active,England,"<a href=""https://www.aspall.co.uk/"">Website</a>","<a href=""https://www.facebook.com/AspallUK/"">Facebook</a>","<a href=""https://www.instagram.com/aspalluk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281573289882642327"">Google</a>",,
2018,Speciality Cider,Aspall,Organic Cyder,🥉 Bronze,Active,England,"<a href=""https://www.aspall.co.uk/"">Website</a>","<a href=""https://www.facebook.com/AspallUK/"">Facebook</a>","<a href=""https://www.instagram.com/aspalluk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281573289882642327"">Google</a>",,
2018,Speciality Cider,Aspall,Harry Sparrow Cyder,🥉 Bronze,Active,England,"<a href=""https://www.aspall.co.uk/"">Website</a>","<a href=""https://www.facebook.com/AspallUK/"">Facebook</a>","<a href=""https://www.instagram.com/aspalluk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281573289882642327"">Google</a>",,
2018,Speciality Cider,Aspall,Premier Cru Cyder,🥉 Bronze,Active,England,"<a href=""https://www.aspall.co.uk/"">Website</a>","<a href=""https://www.facebook.com/AspallUK/"">Facebook</a>","<a href=""https://www.instagram.com/aspalluk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12281573289882642327"">Google</a>",,
