Year,Category,Medalist,Region,Medal,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2019,Cidre Artisanal ou de Marque Doux,Cidre Sorre,Brittany,🥇 Or,Active,"<a href=""https://www.cidre-sorre.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieSorre/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriesorre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3277478841126723957"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g8506159-d8653800"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-sorre/16758"">Untappd</a>"
2019,Cidre Artisanal ou de Marque Doux,Cidre Séhédic,Brittany,🥈 Argent,Active,"<a href=""https://www.cidre-sehedic.fr/"">Website</a>","<a href=""https://www.facebook.com/cidresehedic/"">Facebook</a>","<a href=""https://www.instagram.com/cidresehedic"">Instagram</a>","<a href=""https://maps.google.com/?cid=9273404757209871069"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g672967-d12699265"">TripAdvisor</a>","<a href=""https://untappd.com/cidresehedic"">Untappd</a>"
2019,Cidre Artisanal ou de Marque Doux,Les Celliers Associés,Brittany,🥈 Argent,Active,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,"<a href=""https://untappd.com/LesCelliersAssocis"">Untappd</a>"
2019,Cidre Artisanal ou de Marque Doux,Cidrerie Château Lézergué,Brittany,🥉 Bronze,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2019,Cidre Artisanal ou de Marque Doux,Cidrerie de la Brique,Normandy,🥉 Bronze,Active,"<a href=""https://cidreriedelabrique.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedelaBrique/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedelabrique/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7178427047416068956"">Google</a>",,"<a href=""https://untappd.com/CidreriedeLaBrique"">Untappd</a>"
2019,Cidre Artisanal ou de Marque Doux,Écusson,Île-de-France,🥉 Bronze,Active,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12531232480419391978"">Google</a>",,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2019,Cidre Cornouaille AOP,Cidrerie Manoir du Kinkiz,Brittany,🥉 Bronze,Active,"<a href=""https://www.kinkiz-terroir.bzh/"">Website</a>","<a href=""https://www.facebook.com/DomaineDuKinkiz/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1999207604560008916"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187100-d7745799"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/19870"">Untappd</a>"
2019,Cidre de Bretagne IGP Brut,Cidrerie Benoit,Brittany,🥇 Or,Active,"<a href=""https://www.cidreriebenoit.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieBenoit/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=2837012515774011484"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-benoit/548797"">Untappd</a>"
2019,Cidre de Bretagne IGP Brut,Cidrerie Paul Coïc,Brittany,🥇 Or,Active,"<a href=""https://www.cidrerie-coic.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100053642774962"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16824628257896189916"">Google</a>",,"<a href=""https://untappd.com/w/paul-coa-c/137165"">Untappd</a>"
2019,Cidre de Bretagne IGP Brut,Cidres Kerisac,Pays de la Loire,🥇 Or,Active,"<a href=""https://kerisac.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerisac"">Facebook</a>","<a href=""https://www.instagram.com/cidreriekerisac/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14431639837198759734"">Google</a>",,"<a href=""https://untappd.com/w/cidres-kerisac/12846"">Untappd</a>"
2019,Cidre de Bretagne IGP Brut,Loïc Raison,Brittany,🥈 Argent,Active,"<a href=""https://www.loicraison.fr/"">Website</a>","<a href=""https://www.facebook.com/CidreLoicRaison/"">Facebook</a>","<a href=""https://www.instagram.com/loicraison/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15768587504697904757"">Google</a>",,"<a href=""https://untappd.com/w/loic-raison/18640"">Untappd</a>"
2019,Cidre de Bretagne IGP Brut,Maison Kerloïck,Brittany,🥈 Argent,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
2019,Cidre de Bretagne IGP Brut,Cidrerie de Boäl,Brittany,🥉 Bronze,Active,"<a href=""https://cidreriedeboal.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11931011628979336491"">Google</a>",,"<a href=""https://untappd.com/w/le-cellier-de-bo-l/215761"">Untappd</a>"
2019,Cidre de Bretagne IGP Demi-Sec,Cidrerie Benoit,Brittany,🥈 Argent,Active,"<a href=""https://www.cidreriebenoit.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieBenoit/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=2837012515774011484"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-benoit/548797"">Untappd</a>"
2019,Cidre de Bretagne IGP Demi-Sec,Cidrerie Kerné,Brittany,🥈 Argent,Active,"<a href=""https://www.cidre-kerne.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerne/"">Facebook</a>","<a href=""https://www.instagram.com/cidrekerne/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10998184529652347583"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1200904-d9829595"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-kerne/49751"">Untappd</a>"
2019,Cidre de Bretagne IGP Demi-Sec,Cidres Kerisac,Pays de la Loire,🥈 Argent,Active,"<a href=""https://kerisac.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerisac"">Facebook</a>","<a href=""https://www.instagram.com/cidreriekerisac/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14431639837198759734"">Google</a>",,"<a href=""https://untappd.com/w/cidres-kerisac/12846"">Untappd</a>"
2019,Cidre de Bretagne IGP Demi-Sec,Cidres Nicol,Brittany,🥉 Bronze,Active,"<a href=""https://www.cidres-nicol.bzh/"">Website</a>","<a href=""https://www.facebook.com/CidresNicol"">Facebook</a>","<a href=""https://www.instagram.com/la_cidrerie_nicol/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3722769551030161998"">Google</a>",,"<a href=""https://untappd.com/CidrerieNICOL"">Untappd</a>"
2019,Cidre de Bretagne IGP Doux,Cidrerie Château Lézergué,Brittany,🥇 Or,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2019,Cidre de Bretagne IGP Doux,Cidrerie Château Lézergué,Brittany,🥈 Argent,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2019,Cidre de Bretagne IGP Doux,Cidrerie Kerné,Brittany,🥈 Argent,Active,"<a href=""https://www.cidre-kerne.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerne/"">Facebook</a>","<a href=""https://www.instagram.com/cidrekerne/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10998184529652347583"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1200904-d9829595"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-kerne/49751"">Untappd</a>"
2019,Cidre de Bretagne IGP Doux,Cidrerie Paul Coïc,Brittany,🥈 Argent,Active,"<a href=""https://www.cidrerie-coic.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100053642774962"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16824628257896189916"">Google</a>",,"<a href=""https://untappd.com/w/paul-coa-c/137165"">Untappd</a>"
2019,Cidre de Normandie IGP Brut,Cidre Fournier,Normandy,🥉 Bronze,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2019,Cidre de Normandie IGP Brut,Cidre Viard-Bayeux,Normandy,🥉 Bronze,Active,"<a href=""https://cidrebayeux.com/"">Website</a>","<a href=""https://www.facebook.com/CidresBayeux"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_bayeux/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13233255599279949282"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187181-d3454062"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-viard/26008"">Untappd</a>"
2019,Cidre de Normandie IGP Brut,Domaine des 5 D,Normandy,🥉 Bronze,Active,"<a href=""http://cidreriedaufresne.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069411953752"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8401719320995507859"">Google</a>",,"<a href=""https://untappd.com/CidrerieDaufresne"">Untappd</a>"
2019,Cidre de Normandie IGP Demi-Sec,Le Pressoir d'Or,Normandy,🥉 Bronze,Active,"<a href=""http://www.pressoirdor.com/"">Website</a>",,"<a href=""https://www.instagram.com/lepressoirdor/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11174929092699381803"">Google</a>",,"<a href=""https://untappd.com/w/le-pressoir-d-or/210218"">Untappd</a>"
2019,Cidre de Normandie IGP Doux,Cidre Fournier,Normandy,🥇 Or,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2019,Cidre de Normandie IGP Doux,Le Clos des Citots,Normandy,🥇 Or,Active,"<a href=""https://www.leclosdescitots.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066990398769"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3330784351320305206"">Google</a>",,"<a href=""https://untappd.com/w/le-clos-des-citots-gerard-lenormand/87074"">Untappd</a>"
2019,Cidre de Normandie IGP Doux,Cidrerie Michel Bréavoine,Normandy,🥈 Argent,Active,"<a href=""https://www.breavoine.fr/"">Website</a>","<a href=""https://www.facebook.com/cidrebreavoine/"">Facebook</a>","<a href=""https://www.instagram.com/cidrebreavoine/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13497264920337240271"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-michel-breavoine/123090"">Untappd</a>"
2019,Cidre Fermier Brut,Ferme du Theil,Pays de la Loire,🥇 Or,Active,"<a href=""https://www.fermedutheil.com/"">Website</a>","<a href=""https://www.facebook.com/fermedutheil"">Facebook</a>","<a href=""https://www.instagram.com/fermedutheil/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11988918544771126641"">Google</a>",,"<a href=""https://untappd.com/w/gaec-rouland-ferme-du-theli/138309"">Untappd</a>"
2019,Cidre Fermier Brut,Francis Vallée,Centre-Val de Loire,🥇 Or,Active,,,,,,"<a href=""https://untappd.com/w/francis-vallee/339822"">Untappd</a>"
2019,Cidre Fermier Brut,La Ferme de Billy,Normandy,🥇 Or,Active,"<a href=""https://www.ferme-de-billy.com/"">Website</a>","<a href=""https://www.facebook.com/lafermedebilly/"">Facebook</a>","<a href=""https://www.instagram.com/lafermedebilly/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11023078698699122653"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g7741562-d6974742"">TripAdvisor</a>","<a href=""https://untappd.com/w/la-ferme-de-billy/247621"">Untappd</a>"
2019,Cidre Fermier Brut,Cidre Le Brun,Brittany,🥈 Argent,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2019,Cidre Fermier Brut,Cidrerie Manoir du Kinkiz,Brittany,🥈 Argent,Active,"<a href=""https://www.kinkiz-terroir.bzh/"">Website</a>","<a href=""https://www.facebook.com/DomaineDuKinkiz/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1999207604560008916"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187100-d7745799"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/19870"">Untappd</a>"
2019,Cidre Fermier Brut,Maison Kerloïck,Brittany,🥈 Argent,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
2019,Cidre Fermier Brut,Maison Kerloïck,Brittany,🥈 Argent,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
2019,Cidre Fermier Brut,Domaine des Hauts-Vents,Normandy,🥉 Bronze,Active,"<a href=""http://hautsvents.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedomaineDesHautsVents"">Facebook</a>","<a href=""https://www.instagram.com/domainedeshautsvents/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3890633221204655265"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g661275-d6654230"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-des-hauts-vents/70064"">Untappd</a>"
2019,Cidre Fermier Brut,Ferme du Pressoir,Pays de la Loire,🥉 Bronze,Active,"<a href=""http://www.fermedupressoir.com/"">Website</a>","<a href=""https://www.facebook.com/Fermedupressoir/"">Facebook</a>","<a href=""https://www.instagram.com/fermedupressoir53/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6591011395753434150"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g315817-d10859260"">TripAdvisor</a>","<a href=""https://untappd.com/w/la-ferme-du-pressoir/142442"">Untappd</a>"
2019,"Cidre Fermier Demi-Sec ",Calvados Hugues Desfrièches,Normandy,🥇 Or,Active,"<a href=""https://www.calvados-huguesdesfrieches.org/"">Website</a>",,"<a href=""https://www.instagram.com/calvadoshuguesdesfrieches/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4874502887438845939"">Google</a>",,"<a href=""https://untappd.com/w/hugues-desfrieches/275262"">Untappd</a>"
2019,"Cidre Fermier Demi-Sec ",Cidrerie Château Lézergué,Brittany,🥇 Or,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2019,"Cidre Fermier Demi-Sec ",Ferme des Noës,Normandy,🥇 Or,Active,"<a href=""https://www.fermedesnoes.com/"">Website</a>",,"<a href=""https://www.instagram.com/fermedesnoes/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16067236232754040277"">Google</a>",,"<a href=""https://untappd.com/w/ferme-des-no-s/72679"">Untappd</a>"
2019,"Cidre Fermier Demi-Sec ",Le Clos des Citots,Normandy,🥇 Or,Active,"<a href=""https://www.leclosdescitots.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066990398769"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3330784351320305206"">Google</a>",,"<a href=""https://untappd.com/w/le-clos-des-citots-gerard-lenormand/87074"">Untappd</a>"
2019,"Cidre Fermier Demi-Sec ",Maison Kerloïck,Brittany,🥇 Or,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
2019,"Cidre Fermier Demi-Sec ",Ferme des Noës,Normandy,🥈 Argent,Active,"<a href=""https://www.fermedesnoes.com/"">Website</a>",,"<a href=""https://www.instagram.com/fermedesnoes/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16067236232754040277"">Google</a>",,"<a href=""https://untappd.com/w/ferme-des-no-s/72679"">Untappd</a>"
2019,"Cidre Fermier Doux ",Cidre de Brocéliande,Brittany,🥇 Or,Active,"<a href=""https://cidre-breton.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100064718610464"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedebroceliande/"">Instagram</a>","<a href=""https://maps.google.com/?cid=531489837427288496"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-du-pays-de-broceliande/158895"">Untappd</a>"
2019,"Cidre Fermier Doux ",Ferme Saint Charles,Pays de la Loire,🥇 Or,Active,"<a href=""https://www.fermesaintcharles.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069349890721"">Facebook</a>","<a href=""https://www.instagram.com/ferme_saint_charles/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3373440369955425792"">Google</a>",,"<a href=""https://untappd.com/w/ferme-saint-charles/416358"">Untappd</a>"
2019,"Cidre Fermier Doux ",Cidre Le Brun,Brittany,🥈 Argent,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2019,"Cidre Fermier Doux ",La Maison du Cidre,Brittany,🥈 Argent,Active,"<a href=""https://www.museeducidre.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100054446516930"">Facebook</a>","<a href=""https://www.instagram.com/lamaisonducidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8243314023255302765"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g7221524-d7220846"">TripAdvisor</a>","<a href=""https://untappd.com/w/la-maison-du-cidre/360621"">Untappd</a>"
2019,Cidre Pays d'Auge AOP,Domaine de la Galotière,Normandy,🥇 Or,Active,"<a href=""https://www.lagalotiere.fr/"">Website</a>","<a href=""https://www.facebook.com/lagalotiere"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3334578271943351430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g608796-d12550194"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-de-la-galotiere/38855"">Untappd</a>"
2019,Cidre Pays d'Auge AOP,Domaine de la Galotière,Normandy,🥉 Bronze,Active,"<a href=""https://www.lagalotiere.fr/"">Website</a>","<a href=""https://www.facebook.com/lagalotiere"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3334578271943351430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g608796-d12550194"">TripAdvisor</a>","<a href=""https://untappd.com/w/domaine-de-la-galotiere/38855"">Untappd</a>"
2019,Poiré Brut,Cidre Le Brun,Brittany,🥉 Bronze,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2019,Poiré Doux,Domaine Olivier,Normandy,🥇 Or,Active,"<a href=""https://www.ledomaineolivier.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=12832839833696798380"">Google</a>",,"<a href=""https://untappd.com/w/domaine-olivier/337350"">Untappd</a>"
2019,Poiré Doux,Les Celliers Associés,Brittany,🥈 Argent,Active,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,"<a href=""https://untappd.com/LesCelliersAssocis"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Cidre Viard-Bayeux,Normandy,🥇 Or,Active,"<a href=""https://cidrebayeux.com/"">Website</a>","<a href=""https://www.facebook.com/CidresBayeux"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_bayeux/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13233255599279949282"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187181-d3454062"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-viard/26008"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Cidrerie Château Lézergué,Brittany,🥇 Or,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Cidrerie de la Brique,Normandy,🥇 Or,Active,"<a href=""https://cidreriedelabrique.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedelaBrique/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedelabrique/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7178427047416068956"">Google</a>",,"<a href=""https://untappd.com/CidreriedeLaBrique"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Brasseries & Cidreries de Milly,Hauts-de-France,🥈 Argent,Active,"<a href=""https://bcmilly.com/"">Website</a>","<a href=""https://www.facebook.com/BrasseriesDeMilly/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=5318378777475279780"">Google</a>",,"<a href=""https://untappd.com/w/brasseries-cidreries-de-milly/13703"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Cidre Le Brun,Brittany,🥈 Argent,Active,"<a href=""https://cidrelebrun.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidrelebrun"">Instagram</a>","<a href=""https://maps.google.com/?cid=5387381455239409930"">Google</a>",,"<a href=""https://untappd.com/brewery/31897"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Cidrerie Château Lézergué,Brittany,🥈 Argent,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Cidres Nicol,Brittany,🥈 Argent,Active,"<a href=""https://www.cidres-nicol.bzh/"">Website</a>","<a href=""https://www.facebook.com/CidresNicol"">Facebook</a>","<a href=""https://www.instagram.com/la_cidrerie_nicol/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3722769551030161998"">Google</a>",,"<a href=""https://untappd.com/CidrerieNICOL"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Brut,Cidrerie de la Brique,Normandy,🥉 Bronze,Active,"<a href=""https://cidreriedelabrique.com/"">Website</a>","<a href=""https://www.facebook.com/CidreriedelaBrique/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedelabrique/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7178427047416068956"">Google</a>",,"<a href=""https://untappd.com/CidreriedeLaBrique"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Château Lézergué,Brittany,🥉 Bronze,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Des Terroirs,Brittany,🥉 Bronze,Active,,,,"<a href=""https://maps.google.com/?cid=1276600632339613858"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-des-terroirs/72347"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Des Terroirs,Brittany,🥉 Bronze,Active,,,,"<a href=""https://maps.google.com/?cid=1276600632339613858"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-des-terroirs/72347"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Doux,Maison Bellot,Grand Est,🥇 Or,Active,"<a href=""https://maisonbellot.com/"">Website</a>","<a href=""https://www.facebook.com/maisonbellot/"">Facebook</a>","<a href=""https://www.instagram.com/maisonbellot"">Instagram</a>","<a href=""https://maps.google.com/?cid=10414608226999711696"">Google</a>",,"<a href=""https://untappd.com/w/cidrerue-bellot/6107"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Doux,Cidre Fournier,Normandy,🥈 Argent,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
2020,Cidre Artisanal ou de Marque Doux,Cidre Fournier,Normandy,🥈 Argent,Active,"<a href=""https://www.cidre-fournier.com/"">Website</a>","<a href=""https://www.facebook.com/cidrefournier"">Facebook</a>","<a href=""https://www.instagram.com/cidrefournier/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13822741997025402443"">Google</a>",,"<a href=""https://untappd.com/w/cidre-fournier/304628"">Untappd</a>"
