Year,Style,Medalist,Entry,Region,Award,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2019,Modern Dry,Cambium Cider Co,The Hostler,British Columbia,🥈 Silver,https://www.cambiumcider.com/,https://www.facebook.com/cambiumcider,https://www.instagram.com/cambiumcider,https://maps.google.com/?cid=6249839959535544019,https://www.yelp.com/biz/cambium-cider-vernon,https://www.tripadvisor.com/Restaurant_Review-g154946-d26458661,https://untappd.com/w/cambium-cider-co/143435
2019,Modern Dry,Idun Cider,Idun Cider Dry,Washington,🥉 Bronze,,,,,,,
2019,Modern Perry,Independent Perry,Sno Gem Dry,Washington,🥇 Gold,,https://www.facebook.com/IndependentPerry,https://www.instagram.com/independentperry/,,,,https://untappd.com/Independent_Cider
2019,Modern Perry,Rootwood Cider Co.,Perry,Washington,🥈 Silver,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2019,Modern Perry,Independent Perry,Semi Dry Bartlett Perry,Washington,🥉 Bronze,,https://www.facebook.com/IndependentPerry,https://www.instagram.com/independentperry/,,,,https://untappd.com/Independent_Cider
2019,Modern Sweet,Bauman's Cider,Stephen’s Sweet,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2019,Modern Sweet,Swift Cider,Mac,Oregon,🥈 Silver,https://www.swiftcider.com/,https://www.facebook.com/SwiftCider/,https://www.instagram.com/swiftcider/,,https://www.yelp.com/biz/swift-cider-portland,,https://untappd.com/w/swift-cider/138445
2019,Single Varietal - Bittersweet/Bittersharp,Liberty Ciderworks,Kingston Black SV,Washington,🥇 Gold,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336
2019,Single Varietal - Crab,OR\WA Cider Collective,100% Manchurian Crabapple,Oregon,🥈 Silver,,,,,,,
2019,Single Varietal - Dessert/Culinary,Seattle Cider Company,Gravenstein Rose,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2019,Specialty,Snowdrift Cider Co.,Red,Washington,🥇 Gold,https://www.snowdriftcider.com/,https://www.facebook.com/snowdriftcider,https://www.instagram.com/snowdriftciderco/,https://maps.google.com/?cid=18339570792633761066,https://www.yelp.com/biz/snowdrift-cider-east-wenatchee,,https://untappd.com/w/snowdrift-cider-co/8545
2019,Specialty,Swift Cider,Pinot Rose,Oregon,🥈 Silver,https://www.swiftcider.com/,https://www.facebook.com/SwiftCider/,https://www.instagram.com/swiftcider/,,https://www.yelp.com/biz/swift-cider-portland,,https://untappd.com/w/swift-cider/138445
2019,Specialty,Alter Ego Cider,The Brew,Oregon,🥉 Bronze,,,,,,,
2019,Spiced,Bauman's Cider,Old Mule,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2019,Spiced,2 Towns Ciderhouse,Ginja Ninja,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2019,Spiced,Happy Valley Ciderworks,Oma’s Spiced Cider,Oregon,🥉 Bronze,,,,,,,
2019,Traditional Perry,Tieton Cider Works,Pure Pear,Washington,🥈 Silver,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2019,Traditional Perry,Dragon's Head Cider,Perry,Washington,🥉 Bronze,http://www.dragonsheadcider.com/,,https://www.instagram.com/dragonsheadcider/,https://maps.google.com/?cid=2526574753760904159,https://www.yelp.com/biz/dragons-head-cider-vashon,,https://untappd.com/w/dragons-head-cider/36168
2019,Wild/Non-Sac,Working Hands Fermentation,Homestead,Oregon,🥉 Bronze,https://www.workinghandsfermentation.com/,https://www.facebook.com/workinghandsbeer,https://www.instagram.com/workinghandsbeer/,https://maps.google.com/?cid=5832524138589986526,https://www.yelp.com/biz/working-hands-fermentation-no-title,,https://untappd.com/WorkingHandsBeer
2019,Wood/Oaked,Snowdrift Cider Co.,Cornice,Washington,🥇 Gold,https://www.snowdriftcider.com/,https://www.facebook.com/snowdriftcider,https://www.instagram.com/snowdriftciderco/,https://maps.google.com/?cid=18339570792633761066,https://www.yelp.com/biz/snowdrift-cider-east-wenatchee,,https://untappd.com/w/snowdrift-cider-co/8545
2019,Wood/Oaked,North Idaho Cider,Prairie Gold,Idaho,🥈 Silver,,,,,,,
2019,Wood/Oaked,2 Towns Ciderhouse,Boysenbarrel,Oregon,🥉 Bronze,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2021,Botanical,Bauman's Cider,Strawberry Mojito,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Botanical,Runcible Cider,Bergamot Oak,Oregon,🥈 Silver,https://www.runciblecider.com/,https://www.facebook.com/runciblecider/,https://www.instagram.com/runciblecider/,https://maps.google.com/?cid=15182592417091165603,https://www.yelp.com/biz/runcible-cider-mosier-2,,https://untappd.com/w/runcible-cider/332214
2021,English Dry Cider,Fraser Valley Cider Company,Scrumpy,British Columbia,🥇 Gold,https://www.fraservalleycider.ca/,https://www.facebook.com/fraservalleycider/,https://www.instagram.com/fraservalleycider/,https://maps.google.com/?cid=1355617416961303454,https://www.yelp.com/biz/fraser-valley-cider-company-langley,https://www.tripadvisor.com/Attraction_Review-g181724-d10538342,https://untappd.com/w/fraser-valley-cider-company/272748
2021,English Dry Cider,Western Cider,Farmhouse,Montana,🥈 Silver,http://www.westerncider.com/,https://www.facebook.com/westerncider/,https://www.instagram.com/westerncider/,https://maps.google.com/?cid=14623261427414740204,https://www.yelp.com/biz/western-cider-missoula,https://www.tripadvisor.com/Attraction_Review-g45277-d12473667,https://untappd.com/w/western-cider/328334
2021,English Dry Cider,Liberty Ciderworks,55 Chain,Washington,🥉 Bronze,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336
2021,English Sweet Cider,Sea Cider Farm & Ciderhouse,Bittersweet,British Columbia,🥇 Gold,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2021,French Cider,2 Towns Ciderhouse,2018 Cidre Bouché,Oregon,🥉 Bronze,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2021,Fruit Cider,2 Towns Ciderhouse,Easy Squeezy,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2021,Fruit Cider,Rain Barrel Ciderworks,Hazy Guava,Oregon,🥇 Gold,,,,,,,
2021,Fruit Cider,Tieton Cider Works,Apricot,Washington,🥇 Gold,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2021,Fruit Cider,Bauman's Cider,Loganberry Cider,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Fruit Cider,Cyderish,B.O.M.B. Cider – Mango Cider,Oregon,🥈 Silver,,,,,,,
2021,Fruit Cider,Tieton Cider Works,Blueberry,Washington,🥈 Silver,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2021,Fruit Cider,Puget Sound Cider Company,Pineapple,Washington,🥉 Bronze,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2021,Fruit Cider,Seattle Cider Company,Berry Rosé,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2021,Heirloom Dry Cider,Yonder Cider,Yonder Bar Anniversary Blend,Washington,🥈 Silver,http://www.yondercider.com/,https://www.facebook.com/yondercider,https://www.instagram.com/yondercider/,https://maps.google.com/?cid=11002201593648505227,https://www.yelp.com/biz/yonder-cider-seattle,,https://untappd.com/w/yonder-cider/474448
2021,Heirloom Dry Cider,Bauman's Cider,Clyde’s Dry,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Heirloom Sweet Cider,Puget Sound Cider Company,Rose,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2021,Hopped,Rootwood Cider Co.,Hop Infused,Washington,🥇 Gold,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2021,Hopped,Swift Cider,Pineapple Hop,Oregon,🥈 Silver,https://www.swiftcider.com/,https://www.facebook.com/SwiftCider/,https://www.instagram.com/swiftcider/,,https://www.yelp.com/biz/swift-cider-portland,,https://untappd.com/w/swift-cider/138445
2021,Hopped,Bauman's Cider,Hop Collab,Oregon,🥉 Bronze,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Modern Dry Cider,Bauman's Cider,Gravenstein SV,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Modern Dry Cider,Seattle Cider Company,City Fruit 2018,Washington,🥈 Silver,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2021,Modern Dry Cider,Freewater Cider and Wine Company,Opal,Oregon,🥉 Bronze,http://www.freewatercider.com/,,,https://maps.google.com/?cid=3598112635185277642,,https://www.tripadvisor.com/Attraction_Review-g51971-d23305550,https://untappd.com/w/freewater-cider-co/419915
2021,Modern Sweet Cider,2 Towns Ciderhouse,11th Anniversary,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2021,Modern Sweet Cider,Tieton Cider Works,Lavender Honey,Washington,🥈 Silver,https://tietonciderworks.com/,https://www.facebook.com/tietonciderworks/,https://www.instagram.com/tietonciderworks/,https://maps.google.com/?cid=9208093896298438407,https://www.yelp.com/biz/tieton-cider-works-yakima,https://www.tripadvisor.com/Attraction_Review-g58838-d7991577,https://untappd.com/w/tieton-cider-works/10804
2021,Modern Sweet Cider,Seattle Cider Company,Honeycrisp,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2021,Single Varietal Cider - Bittersweet/Bittersharp,Bauman's Cider,Porter’s Perfection SV,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Single Varietal - Crab,Western Cider,Wickson,Montana,🥈 Silver,http://www.westerncider.com/,https://www.facebook.com/westerncider/,https://www.instagram.com/westerncider/,https://maps.google.com/?cid=14623261427414740204,https://www.yelp.com/biz/western-cider-missoula,https://www.tripadvisor.com/Attraction_Review-g45277-d12473667,https://untappd.com/w/western-cider/328334
2021,Single Varietal - Crab,Puget Sound Cider Company,Virginia Crabapple,Washington,🥉 Bronze,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2021,Single Varietal Cider - Dessert/Culinary,Bauman's Cider,McIntosh SV,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Single Varietal Cider - Dessert/Culinary,2 Towns Ciderhouse,Cosmic Crisp,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2021,Single Varietal Cider - Dessert/Culinary,Ragged and Right Cider Project,First Pick: Gravenstein,Washington,🥈 Silver,http://www.farmstrongbrewing.com/,https://www.facebook.com/raggedandrightciderproject/,https://www.instagram.com/raggedandrightciderproject/,https://maps.google.com/?cid=9734737069805633605,https://www.yelp.com/biz/farmstrong-brewery-mount-vernon,https://www.tripadvisor.com/Attraction_Review-g58622-d15551215,https://untappd.com/w/farmstrong-brewing-company/216863
2021,Single Varietal Cider - Red Flesh Apples,Bauman's Cider,Mountain Rose SV,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2021,Specialty,Peak Light Cider Company,Orchard Reserve Quince Cider,Oregon,🥇 Gold,https://peaklightcider.com/,https://www.facebook.com/peaklightcider,https://www.instagram.com/peaklightcider/,https://maps.google.com/?cid=10958770531628316703,,,https://untappd.com/PeakLightCider
2021,Specialty,2 Towns Ciderhouse,2019 Pommeau,Oregon,🥉 Bronze,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2021,Spiced Cider,Bend Cider Company,Chai,Oregon,🥇 Gold,https://www.bendcider.com/,https://www.facebook.com/bendcider/,https://www.instagram.com/bendcider/,https://maps.google.com/?cid=9987900399339296372,https://www.yelp.com/biz/bend-cider-bend-2,https://www.tripadvisor.com/Attraction_Review-g51766-d23480277,https://untappd.com/BENDCIDERCO
2021,Spiced Cider,Seattle Cider Company,Pumpkin Spice,Washington,🥈 Silver,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2021,Spiced Cider,Seattle Cider Company,Spiced Peach,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2021,Traditional Perry,Finnriver Farm & Cidery,Perry,Washington,🥇 Gold,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2021,Traditional Perry,Dragon's Head Cider,Sparkling Perry,Washington,🥈 Silver,http://www.dragonsheadcider.com/,,https://www.instagram.com/dragonsheadcider/,https://maps.google.com/?cid=2526574753760904159,https://www.yelp.com/biz/dragons-head-cider-vashon,,https://untappd.com/w/dragons-head-cider/36168
2021,Wild/Non-Sac,2 Towns Ciderhouse,2017 La Mûre,Oregon,🥉 Bronze,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2021,Wood/Oaked,Swift Cider,Pinot Rosé,Oregon,🥇 Gold,https://www.swiftcider.com/,https://www.facebook.com/SwiftCider/,https://www.instagram.com/swiftcider/,,https://www.yelp.com/biz/swift-cider-portland,,https://untappd.com/w/swift-cider/138445
2021,Wood/Oaked,Upside Cider,Perry Oaky,British Columbia,🥈 Silver,https://www.upsidecider.com/,https://www.facebook.com/upside.ciderBC,https://www.instagram.com/upside.cider/,https://maps.google.com/?cid=7631322191789606074,https://www.yelp.com/biz/upside-cider-and-farm-market-kelowna,https://www.tripadvisor.com/Restaurant_Review-g154933-d17836371,https://untappd.com/w/upside-cider/435440
2021,Wood/Oaked,Sea Cider Farm & Ciderhouse,Prohibition,British Columbia,🥉 Bronze,https://www.seacider.ca/,https://www.facebook.com/seacider,https://www.instagram.com/seaciderhouse/,https://maps.google.com/?cid=689108951249608790,https://www.yelp.com/biz/sea-cider-farm-and-ciderhouse-saanichton,https://www.tripadvisor.com/Attraction_Review-g184850-d2392234,https://untappd.com/w/sea-cider-farm-and-ciderhouse/4780
2022,Red Fleshed Cider,Puget Sound Cider Company,Redfield Rose’,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2022,Red Fleshed Cider,Bauman's Cider,Mountain Rose SV,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2022,Modern Dry Cider,2 Towns Ciderhouse,Mcintosh Cellar Series,Oregon,🥇 Gold,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2022,Modern Dry Cider,Fraser Valley Cider Company,Golden Belle,British Columbia,🥈 Silver,https://www.fraservalleycider.ca/,https://www.facebook.com/fraservalleycider/,https://www.instagram.com/fraservalleycider/,https://maps.google.com/?cid=1355617416961303454,https://www.yelp.com/biz/fraser-valley-cider-company-langley,https://www.tripadvisor.com/Attraction_Review-g181724-d10538342,https://untappd.com/w/fraser-valley-cider-company/272748
2022,Modern Dry Cider,19 Acres Cider Co.,Serie Verger,Oregon,🥉 Bronze,https://19acres.com/,https://www.facebook.com/19AcresCiderCo/,https://www.instagram.com/19acresciderco/,https://maps.google.com/?cid=4476171369322689525,https://www.yelp.com/biz/19-acres-cider-co-sherwood,https://www.tripadvisor.com/Restaurant_Review-g52068-d25236157,https://untappd.com/19AcresHardCider
2022,Modern Sweet Cider,Seattle Cider Company,Honeycrisp,Washington,🥇 Gold,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Modern Sweet Cider,2 Towns Ciderhouse,11th Anniversary,Oregon,🥈 Silver,http://www.2townsciderhouse.com/,https://www.facebook.com/2townsciderhouse,https://www.instagram.com/2townscider/,https://maps.google.com/?cid=10429935694700508047,https://www.yelp.com/biz/2-towns-ciderhouse-corvallis,https://www.tripadvisor.com/Attraction_Review-g51817-d3417221,https://untappd.com/w/2-towns-ciderhouse/12975
2022,Modern Sweet Cider,Seattle Cider Company,Odyssey,Washington,🥉 Bronze,http://www.seattlecidercompany.com/,https://www.facebook.com/SeattleCiderCo,https://www.instagram.com/seattleciderco/,https://maps.google.com/?cid=10339393864619567754,https://www.yelp.com/biz/seattle-cider-company-seattle,,https://untappd.com/w/seattle-cider-company/75923
2022,Heirloom Dry Cider,Puget Sound Cider Company,Kingston Blend,Washington,🥇 Gold,https://www.shopantiques4u.com/puget-sound-cider-co,https://www.facebook.com/PugetSoundCiderCo/,https://www.instagram.com/pugetsoundcider/,https://maps.google.com/?cid=8204287304413477076,,,https://untappd.com/w/puget-sound-cider-company/436269
2022,Heirloom Dry Cider,Idol Cider House,Claystone,Oregon,🥈 Silver,https://idyll-acres.com/,,https://www.instagram.com/idol_cider_house/,,,,https://untappd.com/IdolCiderHouse
2022,Heirloom Dry Cider,Finnriver Farm & Cidery,Sojurn – Vista Ridge,Washington,🥉 Bronze,https://www.finnriver.com/,https://www.facebook.com/finnriver,https://www.instagram.com/finnriver/,https://maps.google.com/?cid=1802892066987578987,https://www.yelp.com/biz/finnriver-farm-and-cidery-chimacum,https://www.tripadvisor.com/Attraction_Review-g58399-d10595866,https://untappd.com/w/finnriver-farm-and-cidery/3008
2022,Heirloom Sweet Cider,Bauman's Cider,Imperial Golden Russet,Oregon,🥇 Gold,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2022,Heirloom Sweet Cider,Rootwood Cider Co.,Estate Blend,Washington,🥈 Silver,http://www.rootwoodcider.com/,https://www.facebook.com/rootwoodciderco/,https://www.instagram.com/rootwoodcider/,https://maps.google.com/?cid=1905642347995959494,https://www.yelp.com/biz/rootwood-cider-taproom-manson,https://www.tripadvisor.com/Attraction_Review-g58587-d10522833,https://untappd.com/w/rootwood-cider-co/223706
2022,Heirloom Sweet Cider,Schilling Cider,Excelsior Imperial Heirloom Apple,Washington,🥉 Bronze,https://schillingcider.com/,https://www.facebook.com/SchillingCider/,https://www.instagram.com/schillingcider/,https://maps.google.com/?cid=12281308087911884522,,,https://untappd.com/w/schilling-cider/62413
2022,English Dry Cider,Bauman's Cider,Porter’s Perfection SV,Oregon,🥈 Silver,https://baumanscider.com/,https://www.facebook.com/Baumanscider/,https://www.instagram.com/baumanscider/,https://maps.google.com/?cid=10038644588886302965,https://www.yelp.com/biz/baumans-farm-and-garden-gervais,https://www.tripadvisor.com/Attraction_Review-g51881-d6848567,https://untappd.com/w/baumans-cider-company/253872
2022,English Dry Cider,Liberty Ciderworks,55 Chain,Washington,🥉 Bronze,http://libertycider.com/,https://www.facebook.com/LibertyCider,https://www.instagram.com/libertycider/,https://maps.google.com/?cid=14868081944798289423,https://www.yelp.com/biz/liberty-ciderworks-spokane-3,https://www.tripadvisor.com/Restaurant_Review-g58759-d17373965,https://untappd.com/w/liberty-ciderworks/106336
