ID,Year,Style,Medal,Medalist,Entry,WID,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd,Latitude,Longitude,Transparency
163,2022,IGP Cidre de Normandie,🥈 Argent,Domaine Duclos Fougeray,Domaine Duclos-Fougeray Denise La Brute 2020,1178,Active,https://www.duclosfougeray.com/,https://www.facebook.com/domaine.duclosfougeray,https://www.instagram.com/domaine_duclos_fougeray/,https://maps.google.com/?cid=12398185041013701779,,https://untappd.com/brewery/103532,49.6100938,1.664631,0
164,2022,IGP Cidre de Normandie,🥈 Argent,Domaine Duclos Fougeray,Domaine Duclos-Fougeray Denise La Douce 2021,1178,Active,https://www.duclosfougeray.com/,https://www.facebook.com/domaine.duclosfougeray,https://www.instagram.com/domaine_duclos_fougeray/,https://maps.google.com/?cid=12398185041013701779,,https://untappd.com/brewery/103532,49.6100938,1.664631,0
165,2022,IGP Cidre de Normandie,🥈 Argent,La Cave de la Loterie,Cave de la Loterie Brut 2021,3316,Active,https://www.cavedelaloterie.fr/,https://www.facebook.com/cavedelaloterie,https://www.instagram.com/cave_de_la_loterie/,https://maps.google.com/?cid=14052572828101776269,https://www.tripadvisor.com/Attraction_Review-g672828-d12674111,https://untappd.com/w/cave-de-la-loterie/234216,48.8906343,-0.4710245,0
166,2022,IGP Cidre de Normandie,🥈 Argent,La Cave de la Loterie,Cave de la Loterie Fruité 2021,3316,Active,https://www.cavedelaloterie.fr/,https://www.facebook.com/cavedelaloterie,https://www.instagram.com/cave_de_la_loterie/,https://maps.google.com/?cid=14052572828101776269,https://www.tripadvisor.com/Attraction_Review-g672828-d12674111,https://untappd.com/w/cave-de-la-loterie/234216,48.8906343,-0.4710245,0
167,2022,IGP Cidre de Normandie,🥈 Argent,Le Pressoir d'Or,Le Pressoir d'Or Domaine de Frenelles 2020,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943,0
168,2022,Cidre,🥇 Or,Cidrerie Godefroy,Demi-Sec 2021,1577,Active,https://www.ecomuseeducidre.fr/,,,https://maps.google.com/?cid=5707167707581907830,https://www.tripadvisor.com/Attraction_Review-g1572450-d3428587,https://untappd.com/w/vincent-et-marieclaire-godefroy/207560,49.6562671,0.378119,0
169,2022,Cidre,🥇 Or,Ferme de la Sapinière,Ferme de la Sapinière Cuvée Louise Gautier 2021,1913,Active,https://www.producteur-cidre.com/,https://www.facebook.com/fermedelasapiniere/,,https://maps.google.com/?cid=13033032790677741913,https://www.tripadvisor.com/Attraction_Review-g1462420-d4961506,https://untappd.com/w/ferme-de-la-sapini-re/124296,49.3561555,-0.8754963,0
170,2022,Cidre,🥇 Or,Ferme des Noës,La Ferme des Noës Fruité 2021,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105,0
171,2022,Cidre,🥇 Or,Ferme du Lieu-Roussel,Le Lieu-Roussel 2021,1650,Active,https://lieu-roussel.fr/,,https://www.instagram.com/ferme_du_lieu_roussel/,https://maps.google.com/?cid=14333694268932285992,https://www.tripadvisor.com/Attraction_Review-g1918936-d6581852,https://untappd.com/w/lieu-roussel/276562,49.254184,-0.021999,0
172,2022,Cidre,🥇 Or,Ferme du Manoir du Val,Ferme du Manoir du Val 2020,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
173,2022,Cidre,🥇 Or,Les Vergers de Ducy,Cidre de la Flaguerie Brut 2020,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
174,2022,Cidre,🥇 Or,Les Vergers de Ducy,Cidre de la Flaguerie Calypso 2020,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
175,2022,Cidre,🥇 Or,Les Vergers de Ducy,Cidre de la Flaguerie Demi-Sec 2020,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
176,2022,Cidre,🥇 Or,Les Vergers du Quesnay,Les Vergers du Quesnay Brut 2019,3370,Active,https://www.lesvergersduquesnay.fr/,https://www.facebook.com/profile.php?id=100058435991351,https://www.instagram.com/les_vergers_du_quesnay/,https://maps.google.com/?cid=15904214834922492181,,https://untappd.com/w/les-vergers-du-quesnay/228234,49.5329228,1.0095949,0
177,2022,Cidre,🥇 Or,Pacory,Pacory 2021,1582,Active,https://www.pacory.eu/,https://www.facebook.com/PacoryFermedesGrimaux,https://www.instagram.com/pacoryfermedesgrimaux,https://maps.google.com/?cid=15821520734729613945,,https://untappd.com/brewery/32360,48.5314059,-0.795102,0
178,2022,Cidre,🥇 Or,Pacory,Pacory Brut 2021,1582,Active,https://www.pacory.eu/,https://www.facebook.com/PacoryFermedesGrimaux,https://www.instagram.com/pacoryfermedesgrimaux,https://maps.google.com/?cid=15821520734729613945,,https://untappd.com/brewery/32360,48.5314059,-0.795102,0
179,2022,Cidre,🥈 Argent,Ferme de Cavelande,Ferme de Cavelande 2021,2164,Active,https://www.fermedecavelande.fr/,,,https://maps.google.com/?cid=949032948010559518,,https://untappd.com/w/ferme-de-cavelande/465256,49.2339514,0.0084808,0
180,2022,Cidre,🥈 Argent,Ferme de la Sapinière,Ferme de la Sapinière Apple Oak 2020,1913,Active,https://www.producteur-cidre.com/,https://www.facebook.com/fermedelasapiniere/,,https://maps.google.com/?cid=13033032790677741913,https://www.tripadvisor.com/Attraction_Review-g1462420-d4961506,https://untappd.com/w/ferme-de-la-sapini-re/124296,49.3561555,-0.8754963,0
181,2022,Cidre,🥈 Argent,Ferme de la Vallée au Tanneur,Ferme de la Vallée au Tanneur Extra-Brut 2021,2160,Active,,https://www.facebook.com/valleeautanneur,,https://maps.google.com/?cid=1292218678865448801,,https://untappd.com/w/ferme-de-la-vallee-au-tanneur/102219,49.2084438,0.0436273,0
182,2022,Cidre,🥈 Argent,Ferme des Martellières,Ferme des Martellières Brut 2021,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
183,2022,Cidre,🥈 Argent,Ferme des Noës,La Ferme des Noës Sec 2021,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105,0
184,2022,Cidre,🥈 Argent,Ferme du Manoir du Val,Ferme du Manoir du Val Brut 2021,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
185,2022,Cidre,🥈 Argent,Ferme du Manoir du Val,Ferme du Manoir du Val Doux 2021,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
186,2022,Cidre,🥈 Argent,Groualle Frères,Groualle Frères Brut 2021,3367,Active,,https://www.facebook.com/GROUALLEANTHONY,,,,,49.104686,-1.329224,0
187,2022,Cidre,🥈 Argent,La Ferme de Billy,La Ferme de Billy Corsé 2021,1653,Active,https://www.ferme-de-billy.com/,https://www.facebook.com/lafermedebilly/,https://www.instagram.com/lafermedebilly/,https://maps.google.com/?cid=11023078698699122653,https://www.tripadvisor.com/Attraction_Review-g7741562-d6974742,https://untappd.com/w/la-ferme-de-billy/247621,49.2134763,-0.4722615,0
188,2022,Cidre,🥈 Argent,Le Chai de la Baie,Le Chai de la Baie Brut 2021,3368,Active,,https://www.facebook.com/jacques.daunay50/,,https://maps.google.com/?cid=12654181407242940379,,https://untappd.com/w/le-chai-de-la-baie/471739,48.7402045,-1.4296969,0
189,2022,Cidre,🥈 Argent,Le Chai de la Baie,Le Chai de la Baie Demi-Sec 2020,3368,Active,,https://www.facebook.com/jacques.daunay50/,,https://maps.google.com/?cid=12654181407242940379,,https://untappd.com/w/le-chai-de-la-baie/471739,48.7402045,-1.4296969,0
190,2022,Cidre,🥈 Argent,Le Chai de la Baie,Le Chai de la Baie Doux 2021,3368,Active,,https://www.facebook.com/jacques.daunay50/,,https://maps.google.com/?cid=12654181407242940379,,https://untappd.com/w/le-chai-de-la-baie/471739,48.7402045,-1.4296969,0
191,2022,Cidre,🥈 Argent,Les Normandises du Pradon,Les Normandises du Pradon Demi-Sec 2021,3308,Active,http://lesnormandisesdupradon.com/,https://www.facebook.com/lesnormandisesdupradon/,https://www.instagram.com/lesnormandisesdupradon/,https://maps.google.com/?cid=5034289693754776537,,https://untappd.com/w/ferme-du-pradon/228438,49.5159748,0.2338077,0
192,2022,Cidre,🥈 Argent,Les Normandises du Pradon,Les Normandises du Pradon Extra-Brut 2021,3308,Active,http://lesnormandisesdupradon.com/,https://www.facebook.com/lesnormandisesdupradon/,https://www.instagram.com/lesnormandisesdupradon/,https://maps.google.com/?cid=5034289693754776537,,https://untappd.com/w/ferme-du-pradon/228438,49.5159748,0.2338077,0
193,2022,Cidre,🥈 Argent,Les Vergers d'Auvillars,Les Vergers d'Auvillars Cuvée Tradition 2021,2905,Active,,https://www.facebook.com/profile.php?id=100064493697087,,https://maps.google.com/?cid=6624112631217511275,,https://untappd.com/w/les-vergers-d-auvillars/298717,49.3037222,-0.331588,0
194,2022,Cidre,🥈 Argent,Les Vergers de Ducy,Cidre de la Flaguerie Demi-Sec 2021,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
195,2022,Cidre,🥈 Argent,Les Vergers du Quesnay,Les Vergers du Quesnay Doux 2021,3370,Active,https://www.lesvergersduquesnay.fr/,https://www.facebook.com/profile.php?id=100058435991351,https://www.instagram.com/les_vergers_du_quesnay/,https://maps.google.com/?cid=15904214834922492181,,https://untappd.com/w/les-vergers-du-quesnay/228234,49.5329228,1.0095949,0
196,2022,Cidre Rosé,🥇 Or,Les Celliers Associés,Dujardin 2020,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612,0
197,2022,Cidre Rosé,🥈 Argent,Ferme des Noës,La Ferme des Noës 2021,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105,0
198,2022,Poiré,🥇 Or,Domaine des Hauts-Vents,Domaine des Hauts Vents 2021,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
199,2022,Poiré,🥇 Or,Famille Guesdon,La Cave Normande 2021,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
200,2022,Poiré,🥇 Or,Ferme des Martellières,Ferme des Martellières Demi-Sec 2021,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
201,2022,Poiré,🥈 Argent,Ferme des Martellières,Ferme des Martellières Demi-Sec 2020,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
202,2022,Poiré,🥈 Argent,Pacory,Pacory Vif et Pétillant 2021,1582,Active,https://www.pacory.eu/,https://www.facebook.com/PacoryFermedesGrimaux,https://www.instagram.com/pacoryfermedesgrimaux,https://maps.google.com/?cid=15821520734729613945,,https://untappd.com/brewery/32360,48.5314059,-0.795102,0
203,2022,Cidre et Poiré de Glace,🥈 Argent,Domaine de la Galotière,Cidre de Glace La Galotière 2020,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481,0
204,2022,Cidre et Poiré de Glace,🥈 Argent,Domaine de la Galotière,Poiré de Glace La Galotière 2020,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481,0
205,2023,Cidre,🥇 Or,Cidre Lemasson,Lemasson Opié Dumur Bio 2022,2691,Active,https://www.cidre-lemasson.fr/,https://www.facebook.com/cidrelemasson,https://www.instagram.com/cidrelemasson/,https://maps.google.com/?cid=7632467116285948880,https://www.tripadvisor.com/Attraction_Review-g12634286-d6538652,https://untappd.com/w/cidre-lemasson/247290,49.0708506,-1.2963565,0
206,2023,Cidre,🥇 Or,Earl du Manoir,Brut 2022,3307,Active,https://cidre-du-manoir-27.fr/,,,https://maps.google.com/?cid=4044711697661996773,,,48.752232,1.002753,0
207,2023,Cidre,🥇 Or,Les Normandises du Pradon,Les Normandises du Pradon Extra-brut 2022,3308,Active,http://lesnormandisesdupradon.com/,https://www.facebook.com/lesnormandisesdupradon/,https://www.instagram.com/lesnormandisesdupradon/,https://maps.google.com/?cid=5034289693754776537,,https://untappd.com/w/ferme-du-pradon/228438,49.5159748,0.2338077,0
208,2023,Cidre,🥇 Or,Famille Guesdon,Domaine de la Cave Normande Doux 2022,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
209,2023,Cidre,🥇 Or,Ferme de la Sapinière,Ferme de la Sapinière Apple Oak brut Bio 2021,1913,Active,https://www.producteur-cidre.com/,https://www.facebook.com/fermedelasapiniere/,,https://maps.google.com/?cid=13033032790677741913,https://www.tripadvisor.com/Attraction_Review-g1462420-d4961506,https://untappd.com/w/ferme-de-la-sapini-re/124296,49.3561555,-0.8754963,0
210,2023,Cidre,🥇 Or,Domaine des Hauts-Vents,Domaine des Hauts Vents Cuvée Olga l'extra-brute 2021,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
211,2023,Cidre,🥇 Or,Domaine des Hauts-Vents,Domaine des Hauts Vents Brut 2022,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
212,2023,Cidre,🥇 Or,Domaine des Hauts-Vents,Domaine des Hauts Vents Cuvée Paule 2022,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
213,2023,Cidre,🥈 Argent,Le Costil Rouge,Le Costil Rouge Brut Bio 2022,3326,Active,,,,https://maps.google.com/?cid=813458325751135495,,https://untappd.com/w/didier-gilbert/324320,49.101073,-0.151407,0
214,2023,Cidre,🥈 Argent,Ferme du Manoir du Val,Le Manoir du Val Cidre du Pays de la Risle Bio 2022,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
215,2023,Cidre,🥈 Argent,Ferme du Manoir du Val,Le Manoir du Val Cidre demi-sec du Pays de la Risle Bio 2022,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
216,2023,Cidre,🥈 Argent,Ferme du Manoir du Val,Le Manoir du Val Cidre du Pays de la Risle 2021 Bio 2021,3315,Active,https://www.manoirduval.fr/,,,https://maps.google.com/?cid=848420197404289170,,,49.02546,0.722805,0
217,2023,Cidre,🥈 Argent,Les Normandises du Pradon,Les Normandises du Pradon Brut 2022,3308,Active,http://lesnormandisesdupradon.com/,https://www.facebook.com/lesnormandisesdupradon/,https://www.instagram.com/lesnormandisesdupradon/,https://maps.google.com/?cid=5034289693754776537,,https://untappd.com/w/ferme-du-pradon/228438,49.5159748,0.2338077,0
218,2023,Cidre,🥈 Argent,Ferme de la Commanderie,Ferme de la Commanderie Brut 2022,3319,Active,http://www.ferme-de-la-commanderie.fr/,https://www.facebook.com/CidrerieLaCommanderie,https://www.instagram.com/cidreriefermedelacommanderie,https://maps.google.com/?cid=2113479186577428756,https://www.tripadvisor.com/Attraction_Review-g2407705-d10109503,https://untappd.com/w/ferme-de-la-commanderie/233207,49.5108604,-1.7174817,0
219,2023,Cidre,🥈 Argent,Ferme de la Vallée au Tanneur,Ferme de la Vallée au Tanneur L'extra-brut Bio 2021,2160,Active,,https://www.facebook.com/valleeautanneur,,https://maps.google.com/?cid=1292218678865448801,,https://untappd.com/w/ferme-de-la-vallee-au-tanneur/102219,49.2084438,0.0436273,0
220,2023,Cidre,🥈 Argent,Famille Guesdon,Domaine de la Cave Normande 2022,2697,Active,https://famille-guesdon.com/,https://www.facebook.com/profile.php?id=100057212210806,https://www.instagram.com/lacavenormandeguesdon/,https://maps.google.com/?cid=13182761816105385497,,https://untappd.com/w/guesdon-p-re-et-fils/343009,48.5746579,-0.7975042,0
221,2023,Cidre,🥈 Argent,La Ferme de Billy,La Ferme de Billy Fruité 2022,1653,Active,https://www.ferme-de-billy.com/,https://www.facebook.com/lafermedebilly/,https://www.instagram.com/lafermedebilly/,https://maps.google.com/?cid=11023078698699122653,https://www.tripadvisor.com/Attraction_Review-g7741562-d6974742,https://untappd.com/w/la-ferme-de-billy/247621,49.2134763,-0.4722615,0
222,2023,Cidre,🥈 Argent,Manoir d'Apreval,Manoir d'Apreval L'Enchanteur Bio 2022,1377,Active,https://www.apreval.com/,https://www.facebook.com/manoirdapreval/,https://www.instagram.com/manoirdapreval/,https://maps.google.com/?cid=10807770520098333687,https://www.tripadvisor.com/Attraction_Review-g2205406-d9715014,https://untappd.com/w/manoir-d-apreval/228726,49.4063622,0.1751606,0
223,2023,Cidre,🥈 Argent,Breton Michel,Bio 2022,3309,Active,https://www.cidre-bretonmichel.com/,,,https://maps.google.com/?cid=12939236238538332078,,https://untappd.com/w/breton-michel/222629,48.5669746,-0.3738003,0
224,2023,Cidre,🥈 Argent,La Ferme des Ruelles,Ferme des Ruelles Demi-sec 2022,2888,Active,https://www.fermedesruelles.com/,https://www.facebook.com/fermedesruelles,https://www.instagram.com/la_ferme_des_ruelles/,https://maps.google.com/?cid=14485040344949359277,https://www.tripadvisor.com/Hotel_Review-g6623129-d6622401,https://untappd.com/w/la-ferme-des-ruelles/141983,49.1412626,1.5194074,0
225,2023,Cidre,🥈 Argent,Domaine des Hauts-Vents,Domaine des Hauts Vents Doux 2022,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953,0
226,2023,Cidre,🥈 Argent,Ferme des Martellières,Les Martellières Brut Bio 2022,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
227,2023,Cidre,🥈 Argent,Ferme des Martellières,Les Martellières Demi-sec Bio 2022,3322,Active,,https://www.facebook.com/LesMartellieres.ProduitsCidricoles,,https://maps.google.com/?cid=13628777607608573968,,https://untappd.com/w/les-martellieres/291057,48.497685,-0.532571,0
228,2023,IGP Cidre de Normandie,🥇 Or,La Cave de la Loterie,Cave de la Loterie Fraîcheur Bio 2022,3316,Active,https://www.cavedelaloterie.fr/,https://www.facebook.com/cavedelaloterie,https://www.instagram.com/cave_de_la_loterie/,https://maps.google.com/?cid=14052572828101776269,https://www.tripadvisor.com/Attraction_Review-g672828-d12674111,https://untappd.com/w/cave-de-la-loterie/234216,48.8906343,-0.4710245,0
229,2023,IGP Cidre de Normandie,🥇 Or,Domaine des 5 Autels,5 Autels Cuvée Jean-René Bio 2021,2591,Active,https://cinqautels.com/,https://www.facebook.com/5Autels/,https://www.instagram.com/5autels/,https://maps.google.com/?cid=1561300018564057036,https://www.tripadvisor.com/Hotel_Review-g1385431-d1308959,https://untappd.com/w/domaine-des-cinqs-autels/519014,49.0742817,-0.1886941,0
230,2023,IGP Cidre de Normandie,🥇 Or,Le Pressoir d'Or,Le Pressoir d'Or Brut Bio 2022,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943,0
231,2023,IGP Cidre de Normandie,🥇 Or,Zathinoé,Zathinoe Carte Verte Bio 2019,2702,Active,https://zathinoe.fr/,,,https://maps.google.com/?cid=2359582709656446462,,https://untappd.com/w/zathinoe/452758,49.0320526,0.0828382,0
232,2023,IGP Cidre de Normandie,🥈 Argent,Cidrerie de la Brique,Les Vergers Doux 2022,1312,Active,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,https://maps.google.com/?cid=7178427047416068956,,https://untappd.com/CidreriedeLaBrique,49.5156759,-1.5231005,0
233,2023,IGP Cidre de Normandie,🥈 Argent,Cidrerie de la Brique,Le Brut Artisanal Bio 2022,1312,Active,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,https://maps.google.com/?cid=7178427047416068956,,https://untappd.com/CidreriedeLaBrique,49.5156759,-1.5231005,0
234,2023,IGP Cidre de Normandie,🥈 Argent,Cidre Viard-Bayeux,Bayeux Brut tannique 2022,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301,0
235,2023,IGP Cidre de Normandie,🥈 Argent,Cidre Viard-Bayeux,Pomme d'Aure Brut 2022,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301,0
236,2023,IGP Cidre de Normandie,🥈 Argent,Cidrerie Dujardin,Dujardin Doux 2022,1142,Active,http://www.cidres-dujardin.fr/,,,https://maps.google.com/?cid=10438887429258835490,,https://untappd.com/w/cidrerie-dujardin/20309,49.1198831,-0.721687,0
237,2023,IGP Cidre de Normandie,🥈 Argent,Les Vergers de Ducy,La Flaguerie Cuvée Ulysse Tonic Bio 2021,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
238,2023,IGP Cidre de Normandie,🥈 Argent,Les Vergers de Ducy,Les Vergers de Ducy Demi-sec Bio 2021,3321,Active,https://lesvergersdeducy.fr/,https://www.facebook.com/LesVergersdeDucy/,,https://maps.google.com/?cid=5658619103463764772,https://www.tripadvisor.com/Attraction_Review-g5105596-d5012299,https://untappd.com/w/les-vergers-de-ducy/68480,49.2169875,-0.6242584,0
239,2023,AOP Cidre Cotentin,🥇 Or,Cidre Lemasson,Lemasson Brut Bio 2021,2691,Active,https://www.cidre-lemasson.fr/,https://www.facebook.com/cidrelemasson,https://www.instagram.com/cidrelemasson/,https://maps.google.com/?cid=7632467116285948880,https://www.tripadvisor.com/Attraction_Review-g12634286-d6538652,https://untappd.com/w/cidre-lemasson/247290,49.0708506,-1.2963565,0
240,2023,AOP Cidre Cotentin,🥇 Or,Cidre Lemasson,Lemasson Extra-brut Bio 2021,2691,Active,https://www.cidre-lemasson.fr/,https://www.facebook.com/cidrelemasson,https://www.instagram.com/cidrelemasson/,https://maps.google.com/?cid=7632467116285948880,https://www.tripadvisor.com/Attraction_Review-g12634286-d6538652,https://untappd.com/w/cidre-lemasson/247290,49.0708506,-1.2963565,0
241,2023,AOP Cidre Cotentin,🥈 Argent,Cidrerie Claids,Cidrerie Claids Brut 2021,3317,Active,https://www.cidrerieclaids.fr/,https://www.facebook.com/cidrerieclaids/,https://www.instagram.com/cidrerieclaids/,https://maps.google.com/?cid=16896075272570280949,,https://untappd.com/w/cidrerie-claids/541066,49.2339556,-1.4258585,0
242,2023,AOP Cidre Cotentin,🥈 Argent,Cidrerie Le Père Mahieu,Le Père Mahieu Cuvée du Triquart brut Bio 2022,3320,Active,https://www.leperemahieu.com/,https://www.facebook.com/peremahieu/,https://www.instagram.com/cidrerieleperemahieu/,https://maps.google.com/?cid=12368038145815947190,https://www.tripadvisor.com/Attraction_Review-g4737571-d2476893,https://untappd.com/w/le-p-re-mahieu/324018,49.5477465,-1.7151626,0
243,2023,AOP Cidre Pays d'Auge,🥇 Or,Ferme Cidricole Desvoye,Cidrerie Desvoye Cuvée Premières Bio 2022,2161,Active,https://www.cidre-calvados-desvoye.fr/,https://www.facebook.com/profile.php?id=100015340218972,https://www.instagram.com/calvados_desvoye/,https://maps.google.com/?cid=9466556986578009265,https://www.tripadvisor.com/Attraction_Review-g14010617-d21111014,https://untappd.com/w/cidrerie-desvoye/264267,49.209316,0.008439,0
244,2023,AOP Cidre Pays d'Auge,🥇 Or,Manoir de Grandouet,Manoir de Grandouet Cuvée réserve Bio 2021,1376,Active,https://www.manoir-de-grandouet.fr/,https://www.facebook.com/grandval.fr/,https://www.instagram.com/manoirdegrandouet/,https://maps.google.com/?cid=1664850146101306839,https://www.tripadvisor.com/Attraction_Review-g672825-d6994534,https://untappd.com/brewery/18942,49.158588,0.066211,0
